numero_voo,aeronave_id,aeroporto_origem_id,aeroporto_destino_id,data_partida,data_chegada,status_id,preco_base
LH2645,3204,1303,618,2026-04-22 04:19:20+00:00,2026-04-22 13:29:02.255770+00:00,462,2070.89
TP4340,3305,2857,170,2026-02-13 06:40:00+00:00,2026-02-13 10:31:45.042784+00:00,131,1603.77
LA7474,1492,2677,4012,2026-03-16 02:38:31+00:00,2026-03-16 10:50:10.477640+00:00,703,728.4
IB306,4896,1650,4361,2026-01-22 05:01:43+00:00,2026-01-22 10:53:44.475721+00:00,375,1075.67
LA2263,616,525,1557,2025-08-06 12:53:37+00:00,2025-08-06 18:06:10.471185+00:00,770,2057.93
SQ2730,482,2795,2552,2026-05-07 20:15:44+00:00,2026-05-08 06:26:31.330132+00:00,88,465.99
UA6997,1639,3576,4959,2026-06-01 02:37:02+00:00,2026-06-01 09:20:16.405448+00:00,366,153.62
SQ4144,464,4119,3653,2026-05-12 18:22:50+00:00,2026-05-13 06:28:14.339325+00:00,965,610.76
JJ2677,4201,4194,3589,2025-10-20 12:58:26+00:00,2025-10-20 23:49:08.687154+00:00,908,2477.89
AD9073,1207,4125,1132,2025-06-08 16:10:56+00:00,2025-06-09 02:38:08.666211+00:00,72,1556.98
JJ7220,1387,3490,3355,2026-03-19 03:49:53+00:00,2026-03-19 16:35:06.104947+00:00,604,745.33
IB2196,1552,4061,2152,2025-06-10 19:48:37+00:00,2025-06-10 22:57:40.663730+00:00,19,425.09
TP2688,1591,2872,3561,2026-03-01 06:47:54+00:00,2026-03-01 13:45:39.661815+00:00,420,476.94
SQ1680,3012,3224,4870,2025-06-07 06:31:05+00:00,2025-06-07 12:09:32.420302+00:00,895,2160.92
LA9448,4669,2443,2172,2026-05-05 08:16:23+00:00,2026-05-05 15:13:22.233872+00:00,989,1602.27
DL3077,3511,810,661,2025-06-07 08:30:17+00:00,2025-06-07 09:58:36.123043+00:00,923,1628.9
LH5471,3784,2530,4911,2025-09-28 15:04:36+00:00,2025-09-28 16:41:17.496800+00:00,980,263.61
UA1736,1207,1431,2700,2025-11-09 06:01:06+00:00,2025-11-09 17:57:41.515226+00:00,59,689.46
DL5165,419,4923,3024,2025-08-25 07:41:43+00:00,2025-08-25 17:02:55.338587+00:00,59,943.01
QR1038,261,366,3853,2025-11-09 11:29:46+00:00,2025-11-09 14:09:36.519527+00:00,174,400.14
AA3584,4485,2562,1196,2026-02-25 20:25:46+00:00,2026-02-26 00:07:15.166747+00:00,169,2453.32
LH2699,829,1369,207,2025-12-01 17:22:28+00:00,2025-12-01 21:51:41.653790+00:00,899,2469.77
SQ4158,568,3216,2045,2025-07-04 01:30:12+00:00,2025-07-04 10:20:41.910430+00:00,168,559.5
AF9837,3058,4979,2253,2026-02-25 04:17:24+00:00,2026-02-25 13:54:23.611152+00:00,29,361.97
UA9144,208,4628,859,2025-09-17 12:24:26+00:00,2025-09-18 02:03:13.995084+00:00,344,1551.32
IB1210,2859,3261,227,2025-10-12 17:02:25+00:00,2025-10-13 05:40:14.869121+00:00,603,1723.46
DL9977,4496,2700,3942,2026-05-02 12:04:23+00:00,2026-05-02 16:44:57.904628+00:00,783,920.01
LA7171,3616,1005,4448,2026-02-11 16:16:21+00:00,2026-02-12 05:45:01.786091+00:00,900,2480.11
LH2605,3350,1997,368,2026-04-16 00:18:55+00:00,2026-04-16 14:05:02.606682+00:00,497,79.81
AA1125,1456,3715,2891,2025-12-12 21:24:54+00:00,2025-12-13 00:24:55.575185+00:00,929,531.62
BA4847,418,122,1541,2025-12-17 21:04:50+00:00,2025-12-18 10:19:03.632937+00:00,450,978.13
QR5888,2904,1604,2158,2026-02-02 16:01:48+00:00,2026-02-03 00:52:51.689866+00:00,921,849.87
LA1195,266,3665,1246,2026-01-13 22:31:41+00:00,2026-01-14 00:49:56.281703+00:00,340,359.33
LA7575,3324,2491,2349,2025-11-04 16:50:17+00:00,2025-11-05 02:44:23.091363+00:00,291,1107.02
QR6313,4448,4692,1038,2025-08-30 21:53:57+00:00,2025-08-31 07:51:50.289389+00:00,954,148.78
UA6629,707,538,2615,2025-08-04 11:40:51+00:00,2025-08-04 15:56:41.248403+00:00,259,1654.81
UA8605,4920,4033,2628,2026-04-25 07:02:58+00:00,2026-04-25 11:28:00.196112+00:00,720,1386.54
JJ8452,4975,4833,3929,2025-06-22 20:24:10+00:00,2025-06-22 23:23:45.142654+00:00,645,1651.58
AA8955,448,4241,3169,2025-11-16 00:54:10+00:00,2025-11-16 06:17:03.473345+00:00,21,2498.06
EK7690,1790,2000,3083,2025-11-27 21:15:28+00:00,2025-11-27 23:49:22.466241+00:00,56,1025.01
UA2332,3510,3098,887,2025-12-06 08:35:13+00:00,2025-12-06 12:48:38.168484+00:00,418,2098.76
AD8597,2317,1819,3538,2025-07-11 02:31:33+00:00,2025-07-11 15:21:05.291324+00:00,574,2083.97
QR3216,70,438,1179,2025-10-21 16:04:09+00:00,2025-10-22 03:01:19.358497+00:00,252,647.38
AA2998,2298,1912,1253,2025-06-11 05:39:19+00:00,2025-06-11 13:06:35.212336+00:00,740,2216.07
QR6034,3876,739,1157,2025-09-17 15:54:11+00:00,2025-09-18 02:03:49.949460+00:00,634,1678.7
EK4008,861,2886,1748,2026-04-01 10:17:31+00:00,2026-04-02 00:13:13.969205+00:00,512,2206.92
QR6167,2766,4556,3268,2025-07-03 05:02:34+00:00,2025-07-03 09:29:11.524382+00:00,203,126.88
G35341,3626,1408,1159,2025-11-12 13:25:28+00:00,2025-11-12 19:32:30.680796+00:00,633,1271.44
AD1780,664,295,842,2026-03-07 01:49:56+00:00,2026-03-07 04:08:48.456987+00:00,383,2228.06
TP1638,2905,4419,3597,2025-07-26 03:51:07+00:00,2025-07-26 17:31:24.439302+00:00,657,153.72
AA2267,3685,271,2515,2025-11-04 04:46:11+00:00,2025-11-04 10:31:58.703700+00:00,876,422.57
UA9064,1286,2614,927,2026-01-24 20:03:49+00:00,2026-01-25 09:03:53.468143+00:00,858,1214.88
UA8181,3543,718,1521,2025-07-22 22:35:01+00:00,2025-07-23 01:23:58.375261+00:00,535,2474.04
LA937,2952,2546,712,2026-05-21 11:28:41+00:00,2026-05-21 13:37:07.088689+00:00,722,1998.86
QR794,74,922,3236,2025-08-06 23:53:28+00:00,2025-08-07 05:44:24.530200+00:00,792,1775.16
DL579,1936,2841,950,2025-08-04 23:36:43+00:00,2025-08-05 00:42:37.621761+00:00,908,918.22
AD6040,3528,1086,4306,2026-03-07 14:24:31+00:00,2026-03-07 22:33:28.255336+00:00,184,1278.1
DL7782,529,6,388,2025-10-05 04:32:30+00:00,2025-10-05 07:11:43.631511+00:00,377,2473.58
AD8547,4064,3483,3088,2026-05-16 08:04:57+00:00,2026-05-16 14:57:31.580865+00:00,49,1650.9
BA4016,4705,1534,4667,2025-10-08 00:37:58+00:00,2025-10-08 09:53:12.051252+00:00,473,1475.77
BA5046,2726,518,1659,2025-08-15 10:05:37+00:00,2025-08-15 14:23:16.995638+00:00,487,1288.92
LH4553,1392,3036,3612,2026-04-10 05:35:11+00:00,2026-04-10 12:56:46.303893+00:00,892,1656.58
AD6456,546,4834,4859,2026-01-26 02:52:43+00:00,2026-01-26 11:51:52.547236+00:00,102,1102.83
SQ658,4535,3830,4814,2025-12-20 06:27:05+00:00,2025-12-20 18:44:51.850708+00:00,581,1748.17
DL6771,4816,4881,1366,2025-08-29 04:54:11+00:00,2025-08-29 11:54:08.022740+00:00,235,1498.92
BA9250,4830,3315,2121,2026-05-07 08:53:22+00:00,2026-05-07 14:45:24.492047+00:00,5,494.2
QR4285,4295,3223,3777,2025-06-28 15:38:32+00:00,2025-06-29 04:45:33.036419+00:00,330,307.02
TP6167,2967,2057,1683,2026-02-20 01:41:53+00:00,2026-02-20 10:52:15.873509+00:00,129,2258.06
LA693,3083,1563,1565,2026-04-10 16:00:56+00:00,2026-04-10 18:12:38.023607+00:00,125,1538.83
LH3977,3762,3385,2701,2025-10-17 18:58:57+00:00,2025-10-18 06:30:57.505160+00:00,838,120.55
UA5520,4412,1965,4044,2025-06-06 10:30:43+00:00,2025-06-06 12:00:00.376781+00:00,788,2025.47
TP7656,2619,4500,4799,2025-06-19 12:37:56+00:00,2025-06-19 20:48:07.557847+00:00,928,2132.73
IB1927,120,4336,2162,2025-12-02 12:10:39+00:00,2025-12-03 00:19:59.902207+00:00,794,1010.44
QR8854,3551,4131,2024,2026-03-25 08:15:05+00:00,2026-03-25 11:36:01.059201+00:00,575,296.6
DL6831,4209,245,3430,2026-02-02 23:02:12+00:00,2026-02-03 02:13:29.835000+00:00,231,1445.63
QR2161,2146,2648,4175,2025-12-03 09:45:07+00:00,2025-12-03 19:11:21.629401+00:00,900,1767.59
TP1197,1873,2092,4372,2026-03-04 00:55:00+00:00,2026-03-04 02:38:29.476112+00:00,94,464.58
QR4065,2072,4811,2907,2026-06-03 07:49:57+00:00,2026-06-03 10:01:03.758323+00:00,582,1019.47
TP9713,1784,3018,2569,2026-02-27 03:05:31+00:00,2026-02-27 10:29:46.148341+00:00,574,2424.62
UA9574,3196,3106,87,2026-03-13 18:41:31+00:00,2026-03-14 01:50:37.190690+00:00,495,885.59
AA8130,4919,2203,3965,2026-05-23 10:34:00+00:00,2026-05-23 23:25:41.689537+00:00,302,2324.79
TP5153,1475,4834,4872,2025-10-30 01:37:58+00:00,2025-10-30 12:37:48.104489+00:00,245,741.9
QR4159,653,2794,4724,2025-08-25 09:46:03+00:00,2025-08-25 12:06:56.813397+00:00,770,586.29
AD9484,3116,4849,3450,2025-07-12 17:34:34+00:00,2025-07-12 20:09:28.115456+00:00,829,1077.46
TP8909,1096,4607,605,2025-08-05 10:19:30+00:00,2025-08-05 19:07:18.358623+00:00,209,352.69
G38903,1728,3222,127,2025-06-13 13:32:58+00:00,2025-06-13 21:10:41.768616+00:00,897,2048.81
LA2074,2136,3631,2543,2025-09-10 05:22:31+00:00,2025-09-10 17:56:42.423321+00:00,15,1574.98
TP1070,26,1660,323,2025-08-13 06:44:49+00:00,2025-08-13 12:44:17.179790+00:00,412,2019.63
AD8030,4889,226,1928,2025-10-29 00:51:41+00:00,2025-10-29 08:11:59.543526+00:00,13,814.47
UA1936,160,4381,4983,2025-08-06 14:42:15+00:00,2025-08-07 00:57:00.014651+00:00,239,2479.74
LH7337,1298,3572,3938,2026-04-26 01:58:40+00:00,2026-04-26 11:01:37.390779+00:00,8,308.29
QR3508,1483,2785,46,2025-12-25 19:17:36+00:00,2025-12-26 03:26:37.850815+00:00,567,2205.59
EK6670,3559,1986,794,2025-10-17 01:04:13+00:00,2025-10-17 06:46:40.998925+00:00,359,583.02
JJ7670,4259,2930,4593,2026-04-20 20:29:07+00:00,2026-04-20 21:55:01.774040+00:00,272,825.89
TP1287,3758,3577,733,2025-11-27 09:02:05+00:00,2025-11-27 20:02:22.080104+00:00,187,2475.2
LA2921,1602,2829,4929,2025-09-03 03:23:50+00:00,2025-09-03 09:17:27.702264+00:00,357,1794.12
EK9136,3082,4606,557,2025-11-24 04:47:57+00:00,2025-11-24 10:23:59.553021+00:00,81,140.99
UA3705,2954,4293,4864,2025-10-04 18:37:20+00:00,2025-10-04 20:26:37.915566+00:00,772,2341.06
AF2437,3472,4104,2296,2025-11-02 19:26:25+00:00,2025-11-03 04:22:27.392832+00:00,196,1166.29
IB5234,2659,2941,2162,2025-12-19 03:49:42+00:00,2025-12-19 09:36:00.058348+00:00,895,1623.65
IB7657,647,3815,2737,2026-02-28 10:53:20+00:00,2026-02-28 15:13:32.726603+00:00,991,894.36
G31311,4822,478,4954,2025-09-16 04:56:49+00:00,2025-09-16 15:59:31.231745+00:00,631,1752.54
DL2994,91,1152,621,2025-11-09 12:02:45+00:00,2025-11-09 20:31:07.191483+00:00,429,330.93
AF158,1509,4558,4964,2026-01-25 12:04:13+00:00,2026-01-25 22:31:35.813650+00:00,534,1667.51
TP4943,3670,1622,85,2026-05-16 10:20:54+00:00,2026-05-16 19:40:25.258759+00:00,705,586.99
IB2067,1943,184,4824,2025-11-06 22:04:31+00:00,2025-11-07 01:15:16.662117+00:00,823,1016.37
AF4163,1676,1766,2967,2025-07-26 05:59:27+00:00,2025-07-26 18:37:17.304854+00:00,317,1712.87
DL5190,4090,2888,2928,2025-10-20 09:35:01+00:00,2025-10-20 15:39:07.969334+00:00,669,2170.08
AD3011,1642,2426,4954,2025-07-05 19:04:51+00:00,2025-07-06 07:54:32.192723+00:00,106,596.32
G3480,3867,546,2942,2026-03-07 15:19:42+00:00,2026-03-07 19:02:43.297124+00:00,667,1729.28
EK8831,4834,4613,1714,2025-08-14 11:00:34+00:00,2025-08-14 20:17:35.618660+00:00,878,393.62
LH4027,1292,1020,1638,2025-06-27 20:45:41+00:00,2025-06-28 07:08:49.440138+00:00,551,2096.43
JJ8793,3492,644,4094,2025-12-22 16:54:23+00:00,2025-12-22 22:39:08.230615+00:00,627,1514.78
IB6103,476,4790,1196,2026-02-08 15:47:00+00:00,2026-02-08 23:42:32.235509+00:00,649,347.44
IB8420,1127,2530,3039,2026-05-20 02:46:11+00:00,2026-05-20 07:24:18.778808+00:00,476,654.02
IB7757,4631,2795,2405,2025-06-25 23:46:16+00:00,2025-06-26 04:26:17.267632+00:00,682,1018.49
G36470,4447,3897,4513,2025-07-29 22:22:21+00:00,2025-07-30 09:24:18.919282+00:00,815,442.86
QR4588,1253,458,2742,2025-09-24 21:06:15+00:00,2025-09-25 00:53:25.048366+00:00,12,946.82
G3138,1541,4485,272,2025-06-04 02:37:11+00:00,2025-06-04 12:18:59.925961+00:00,541,1062.69
DL5226,608,118,103,2025-10-03 10:18:44+00:00,2025-10-03 22:52:55.765299+00:00,758,1900.09
IB9150,2000,2361,4037,2026-02-12 20:28:42+00:00,2026-02-13 07:14:40.598744+00:00,684,1236.83
BA2316,524,1363,2234,2026-02-24 23:58:54+00:00,2026-02-25 07:52:24.296422+00:00,125,301.19
IB9553,1881,601,262,2025-07-03 03:52:19+00:00,2025-07-03 06:16:21.024240+00:00,923,1012.13
TP4521,3218,1020,3362,2025-11-14 08:43:57+00:00,2025-11-14 09:47:45.614456+00:00,771,296.01
QR9232,947,3462,942,2026-05-20 15:01:01+00:00,2026-05-20 18:16:22.559839+00:00,271,1734.82
LA4485,4147,4980,4886,2025-08-04 08:50:07+00:00,2025-08-04 17:53:40.214874+00:00,223,1564.65
UA4722,3220,3005,2268,2026-02-22 16:42:04+00:00,2026-02-23 06:41:38.863172+00:00,846,640.55
QR3123,3085,1078,1790,2025-09-22 00:28:36+00:00,2025-09-22 04:50:58.398065+00:00,292,1378.23
UA5578,3730,4985,2165,2026-05-11 02:44:28+00:00,2026-05-11 10:26:15.637634+00:00,697,1395.17
BA8279,1225,3511,1668,2025-09-04 19:42:44+00:00,2025-09-05 01:44:14.443930+00:00,537,2026.36
TP9165,639,2843,1114,2026-04-18 23:57:16+00:00,2026-04-19 11:31:59.162077+00:00,621,1615.95
EK1738,531,2739,3455,2025-07-30 20:19:59+00:00,2025-07-31 08:37:45.323042+00:00,363,2171.86
AD1199,645,3594,175,2025-11-29 13:40:26+00:00,2025-11-30 03:16:49.083975+00:00,414,1782.96
IB9305,4950,1050,2867,2026-03-24 06:59:29+00:00,2026-03-24 12:23:14.317657+00:00,555,1789.46
DL8743,4297,2342,2706,2025-07-12 07:48:39+00:00,2025-07-12 14:34:46.322477+00:00,713,63.89
UA3885,1156,3646,3796,2026-01-20 10:16:14+00:00,2026-01-21 00:01:43.040190+00:00,968,2264.76
LH1616,2548,818,2783,2025-10-25 08:23:59+00:00,2025-10-25 20:19:00.684540+00:00,284,1794.74
LA8966,1143,1601,1714,2026-01-24 14:27:01+00:00,2026-01-24 18:10:34.810779+00:00,116,2222.81
QR2238,4077,2673,4710,2025-08-18 08:19:55+00:00,2025-08-18 20:52:17.577636+00:00,91,1910.8
TP1232,830,3197,3401,2025-07-22 03:34:19+00:00,2025-07-22 15:34:46.519743+00:00,1000,2221.85
BA8240,2685,211,4544,2026-01-01 23:57:00+00:00,2026-01-02 09:08:00.859515+00:00,468,301.01
JJ5220,2093,1483,4976,2025-07-20 10:51:38+00:00,2025-07-20 18:03:13.679468+00:00,831,2092.13
AF584,2715,3877,317,2026-01-11 17:45:50+00:00,2026-01-11 18:56:39.076545+00:00,84,798.45
JJ4227,69,2122,1041,2025-06-12 18:48:41+00:00,2025-06-12 19:58:53.547962+00:00,56,1980.91
G3277,172,4489,269,2026-05-24 09:14:16+00:00,2026-05-24 22:22:36.416535+00:00,784,2316.75
G34989,1911,2703,2020,2026-04-18 07:23:53+00:00,2026-04-18 18:02:08.676846+00:00,267,279.59
AD8498,4715,1771,4632,2026-04-21 16:42:21+00:00,2026-04-21 19:38:41.235629+00:00,163,1535.85
QR3813,3977,3563,4670,2026-03-29 10:14:55+00:00,2026-03-29 19:43:09.811586+00:00,748,899.32
LA3085,1511,3900,3318,2025-09-16 09:40:52+00:00,2025-09-16 22:44:36.958976+00:00,527,2188.29
LA3617,3955,1460,1882,2025-11-02 10:08:31+00:00,2025-11-02 12:55:33.835942+00:00,398,778.29
DL3509,4624,1073,1331,2025-11-10 04:26:01+00:00,2025-11-10 17:41:47.919592+00:00,239,303.17
BA7934,1774,422,4577,2026-02-27 10:57:09+00:00,2026-02-27 14:43:34.595095+00:00,457,2019.09
IB5348,3763,4454,455,2025-06-23 16:15:29+00:00,2025-06-23 18:21:57.253528+00:00,133,2274.08
UA1681,3603,3273,46,2026-05-17 22:11:49+00:00,2026-05-18 06:44:41.198724+00:00,386,1642.41
BA3269,4981,689,1187,2026-05-25 10:33:16+00:00,2026-05-25 22:39:36.843931+00:00,376,2294.85
AD9344,300,4712,3988,2025-08-01 18:24:18+00:00,2025-08-01 20:21:02.389936+00:00,967,2352.68
BA8303,2604,2958,1745,2026-03-20 14:31:09+00:00,2026-03-20 16:58:29.386282+00:00,720,243.94
BA9770,3965,3197,4515,2026-03-15 06:26:02+00:00,2026-03-15 17:49:24.502359+00:00,793,1087.84
EK2347,4854,3251,4368,2025-12-17 03:46:44+00:00,2025-12-17 08:45:50.339909+00:00,516,2291.25
TP7795,2204,21,2016,2026-03-05 21:52:48+00:00,2026-03-06 00:15:01.470993+00:00,474,1852.01
DL9147,3788,1753,829,2026-02-13 18:26:27+00:00,2026-02-14 06:48:19.652115+00:00,366,2493.07
DL7115,1039,1305,4200,2025-12-03 01:08:09+00:00,2025-12-03 06:17:09.068094+00:00,287,614.87
AD8519,4400,1372,1914,2026-01-14 19:20:37+00:00,2026-01-15 06:41:28.334625+00:00,81,936.86
AD6699,2450,1528,1108,2025-06-12 07:55:41+00:00,2025-06-12 12:09:29.660962+00:00,80,1637.3
AF4399,3272,4152,3904,2025-07-30 00:40:50+00:00,2025-07-30 10:43:13.326461+00:00,815,1855.09
AA5158,3018,2637,2448,2025-08-31 16:18:20+00:00,2025-09-01 00:59:05.337613+00:00,379,883.64
SQ7369,1371,1700,228,2025-07-20 18:39:58+00:00,2025-07-20 23:44:34.742244+00:00,797,1189.55
AF241,4315,3636,2694,2025-09-12 09:09:43+00:00,2025-09-12 18:08:04.520684+00:00,686,2249.32
UA9224,1036,4676,863,2026-01-11 22:09:14+00:00,2026-01-12 11:28:07.835006+00:00,643,2168.06
AA6172,723,988,2083,2026-01-21 02:56:10+00:00,2026-01-21 05:30:45.001178+00:00,265,1810.35
TP5750,4602,2450,4231,2026-05-10 20:53:46+00:00,2026-05-11 04:14:07.433915+00:00,721,503.32
G36456,2253,2664,3647,2025-10-24 09:34:25+00:00,2025-10-24 12:24:52.587233+00:00,841,1005.28
G35690,2754,4398,4876,2025-07-10 18:45:31+00:00,2025-07-11 04:39:22.958688+00:00,382,1857.69
BA2817,137,1035,1516,2026-03-03 14:16:19+00:00,2026-03-03 20:01:54.780224+00:00,341,2240.69
DL7678,3616,1102,3847,2025-11-29 11:36:37+00:00,2025-11-29 13:22:45.899763+00:00,839,1041.4
EK1548,286,1630,4770,2025-12-04 23:12:00+00:00,2025-12-05 04:32:33.563950+00:00,312,2273.96
UA9976,2085,4578,4559,2025-10-20 03:52:57+00:00,2025-10-20 07:15:50.458196+00:00,583,1454.52
LH5606,2800,3101,2917,2026-02-27 04:23:57+00:00,2026-02-27 10:59:03.518454+00:00,476,116.18
EK2831,1495,2145,1141,2025-10-31 19:19:22+00:00,2025-11-01 06:45:33.008860+00:00,39,209.18
TP8278,3393,1436,1785,2026-05-26 14:51:00+00:00,2026-05-26 19:04:43.065116+00:00,387,142.3
BA4690,394,2477,4258,2025-10-26 13:50:06+00:00,2025-10-27 00:23:59.698767+00:00,808,992.61
QR8509,448,392,2213,2025-12-04 03:45:25+00:00,2025-12-04 13:17:28.539765+00:00,363,2334.49
DL3777,4653,108,3423,2026-03-08 18:59:45+00:00,2026-03-08 23:10:33.248228+00:00,654,1689.19
BA4005,1932,316,607,2025-06-14 13:22:20+00:00,2025-06-14 16:48:35.704584+00:00,559,296.88
UA8971,3145,4414,334,2025-07-22 01:53:06+00:00,2025-07-22 04:34:47.907426+00:00,667,2451.16
G36195,1891,757,1951,2025-09-04 01:00:21+00:00,2025-09-04 02:21:12.669272+00:00,427,1613.04
JJ4669,2706,1636,1660,2025-07-05 18:16:18+00:00,2025-07-06 01:31:50.207808+00:00,953,1890.1
AD5198,659,3372,3793,2025-11-04 16:12:08+00:00,2025-11-04 17:55:10.981348+00:00,686,1059.22
AA3326,3995,2566,3318,2025-08-03 12:01:45+00:00,2025-08-03 15:48:45.176855+00:00,427,166.77
SQ7822,2128,3606,2224,2025-12-30 04:28:01+00:00,2025-12-30 08:28:35.980290+00:00,263,1376.98
BA9085,3736,382,2361,2025-08-28 07:47:52+00:00,2025-08-28 20:47:12.387423+00:00,180,2039.28
AD6203,3752,2941,2963,2026-02-20 05:29:18+00:00,2026-02-20 10:09:52.738760+00:00,538,100.9
AA4689,466,780,3486,2025-08-14 19:28:00+00:00,2025-08-15 06:22:52.543301+00:00,870,1172.04
JJ9926,3801,4341,410,2026-01-31 00:16:00+00:00,2026-01-31 05:17:06.624993+00:00,807,951.12
TP1027,227,1221,1579,2025-12-27 17:31:27+00:00,2025-12-28 02:55:20.880684+00:00,532,2040.4
DL907,4624,2714,3910,2026-02-13 07:38:02+00:00,2026-02-13 11:48:30.174912+00:00,403,2364.37
G37370,2174,4141,2255,2025-08-30 22:38:56+00:00,2025-08-31 02:48:11.912843+00:00,486,1072.32
BA8170,1429,1074,1205,2025-07-15 01:14:55+00:00,2025-07-15 08:06:21.032161+00:00,53,925.71
UA7553,4162,4103,966,2026-03-01 15:00:52+00:00,2026-03-02 04:32:28.762555+00:00,368,2359.93
G37215,1502,1641,3986,2025-08-10 03:08:11+00:00,2025-08-10 17:04:43.576191+00:00,270,671.47
IB4254,1538,4988,1144,2026-04-28 17:27:33+00:00,2026-04-28 22:28:28.982158+00:00,555,400.27
LH169,3108,4623,1693,2025-09-06 16:25:34+00:00,2025-09-06 20:58:26.769273+00:00,566,1761.31
TP7391,4354,4684,1967,2025-10-12 10:48:03+00:00,2025-10-12 22:58:22.566557+00:00,940,1546.95
JJ4435,270,794,1660,2026-03-31 03:31:37+00:00,2026-03-31 08:55:42.878208+00:00,114,2254.61
LA4194,3952,4078,1074,2026-01-03 14:18:11+00:00,2026-01-04 03:44:29.159977+00:00,43,282.01
TP532,653,2050,4222,2026-02-23 11:54:58+00:00,2026-02-23 23:22:07.542681+00:00,24,2061.29
SQ4925,4644,1225,3843,2026-05-17 06:40:47+00:00,2026-05-17 08:57:19.792520+00:00,159,941.58
SQ6646,3685,1820,295,2025-10-20 02:16:51+00:00,2025-10-20 11:16:57.988532+00:00,362,1703.84
EK6953,4979,2216,4453,2025-07-26 03:49:13+00:00,2025-07-26 09:56:01.778042+00:00,738,61.4
TP1485,522,1355,860,2026-03-27 18:15:12+00:00,2026-03-27 21:07:28.519521+00:00,104,1766.41
AF6053,817,1920,4330,2026-03-25 13:35:24+00:00,2026-03-26 02:08:34.333010+00:00,656,2134.55
QR2953,2227,4499,3730,2025-06-22 05:03:37+00:00,2025-06-22 18:31:19.957602+00:00,725,958.36
LA3291,3877,3873,2028,2026-05-04 15:03:16+00:00,2026-05-04 20:21:44.449891+00:00,317,1847.41
IB1717,2809,2099,351,2025-12-31 02:02:40+00:00,2025-12-31 08:10:06.434547+00:00,713,687.1
JJ2809,561,146,4631,2026-02-15 14:10:37+00:00,2026-02-15 18:16:03.858657+00:00,137,187.33
AD6265,3807,383,3013,2025-06-29 17:00:30+00:00,2025-06-29 23:10:15.715010+00:00,421,479.99
QR5559,2826,3974,360,2025-06-30 05:26:39+00:00,2025-06-30 06:31:23.767340+00:00,695,1409.05
BA2709,511,2733,3432,2026-01-19 21:55:16+00:00,2026-01-20 08:30:51.924502+00:00,767,633.54
IB3084,4766,4255,4446,2025-11-29 14:31:14+00:00,2025-11-30 03:20:27.022426+00:00,702,112.14
AD5465,4044,4500,4076,2026-01-27 20:26:32+00:00,2026-01-28 08:46:04.957061+00:00,518,487.08
UA2953,2814,3428,4088,2025-12-04 23:09:45+00:00,2025-12-05 03:08:20.966490+00:00,775,1802.17
AA7663,128,2156,3828,2026-04-12 04:06:31+00:00,2026-04-12 08:25:42.434340+00:00,628,1162.55
UA9316,615,2204,262,2025-10-12 22:35:43+00:00,2025-10-13 09:32:59.394475+00:00,270,1215.65
UA2144,4828,4372,1142,2025-06-12 04:39:13+00:00,2025-06-12 13:19:26.986844+00:00,75,1830.59
SQ8123,3735,4138,3250,2025-12-10 18:57:04+00:00,2025-12-10 23:24:09.074747+00:00,743,1625.84
UA3895,4361,883,3462,2026-03-27 17:11:01+00:00,2026-03-28 04:00:34.054096+00:00,4,1291.05
JJ4705,2718,4944,388,2025-10-05 05:37:11+00:00,2025-10-05 07:27:47.073111+00:00,372,1894.72
BA8223,4276,1782,3345,2026-01-02 22:06:31+00:00,2026-01-03 10:16:50.599777+00:00,49,1923.94
LA8147,4324,4360,3185,2026-03-31 13:47:57+00:00,2026-03-31 16:06:51.665227+00:00,346,2111.93
AA7480,3800,1041,140,2025-06-10 19:43:38+00:00,2025-06-11 07:15:21.855848+00:00,174,2071.44
UA7671,3233,4728,3847,2025-12-17 08:31:53+00:00,2025-12-17 17:36:39.064003+00:00,162,508.55
IB6134,1947,2448,2576,2025-10-24 03:53:26+00:00,2025-10-24 14:01:47.360900+00:00,619,2224.68
DL4769,4765,4472,2691,2026-01-24 03:01:10+00:00,2026-01-24 05:12:30.491034+00:00,77,556.78
DL4332,4356,4749,1213,2026-02-24 08:46:03+00:00,2026-02-24 11:59:51.566903+00:00,448,2468.79
TP8591,4805,2165,1099,2026-01-20 03:36:34+00:00,2026-01-20 13:27:12.140872+00:00,803,336.86
AF183,2762,2022,2365,2025-12-08 10:11:58+00:00,2025-12-08 18:37:36.581664+00:00,266,866.62
DL5495,2498,992,2695,2026-04-15 20:37:07+00:00,2026-04-16 06:38:20.690494+00:00,232,1304.8
LA5999,317,2321,580,2025-09-02 19:49:45+00:00,2025-09-03 01:04:46.780639+00:00,564,2031.4
JJ4640,2930,3473,4008,2025-10-23 21:55:58+00:00,2025-10-24 11:36:49.263959+00:00,586,1558.93
LH929,2344,225,1319,2026-04-19 22:48:32+00:00,2026-04-20 10:27:13.962267+00:00,655,2260.19
AD5626,1266,3226,1153,2026-01-06 09:53:22+00:00,2026-01-06 18:31:15.072267+00:00,430,1831.05
BA8134,2701,1993,2473,2025-12-22 15:45:04+00:00,2025-12-22 17:52:08.362298+00:00,711,230.59
G38451,3977,2209,2643,2026-04-24 17:07:35+00:00,2026-04-25 05:54:04.119132+00:00,426,246.62
BA6926,311,4055,4029,2026-05-21 04:17:28+00:00,2026-05-21 11:52:17.323409+00:00,62,97.66
