nome,codigo_iata,codigo_icao,cidade_id,latitude,longitude,altitude_metros,fuso_horario,ativo
Aeroporto Garcia do Oeste,CHF,ACHF,223,88.723694,-133.37335,4364,Asia/Shanghai,True
Aeroporto Azevedo da Prata,CHG,ACHG,164,49.199502,97.480124,1891,Asia/Singapore,True
Aeroporto Correia do Amparo,CHH,ACHH,806,59.921924,112.929063,4073,Africa/Johannesburg,True
Aeroporto Farias,CHI,ACHI,346,45.164737,-105.156846,289,Europe/Madrid,True
Aeroporto Porto de da Rosa,CHJ,ACHJ,735,-5.123683,96.05621,435,America/Sao_Paulo,True
Aeroporto Cavalcante,CHK,ACHK,599,-33.805067,55.792807,2056,America/New_York,True
Aeroporto Rocha,CHL,ACHL,457,-87.994701,-108.895076,1910,Asia/Seoul,True
Aeroporto Andrade,CHM,ACHM,127,23.806033,13.466215,4215,Europe/Berlin,True
Aeroporto Alves de Cirino,CHN,ACHN,376,-18.247739,95.775686,675,Europe/London,True
Aeroporto Azevedo,CHO,ACHO,499,70.353356,45.337274,103,Europe/Rome,True
Aeroporto da Paz do Oeste,CHP,ACHP,451,-71.815023,8.555326,3044,Asia/Seoul,True
Aeroporto da Rocha,CHQ,ACHQ,694,-69.539075,161.81192,3159,America/Buenos_Aires,False
Aeroporto Marques,CHR,ACHR,669,23.010047,-73.514737,2920,Europe/Lisbon,True
Aeroporto Freitas,CHS,ACHS,852,34.408949,-145.49073,4009,Africa/Johannesburg,True
Aeroporto Cavalcante,CHT,ACHT,811,-49.957584,43.460661,1288,Asia/Kolkata,True
Aeroporto Jesus das Flores,CHU,ACHU,331,-52.873448,-127.630946,3688,Europe/Berlin,True
Aeroporto Camargo,CHV,ACHV,992,18.456262,8.062107,2970,America/Bogota,True
Aeroporto Nascimento,CHW,ACHW,744,83.079625,9.422292,1748,Africa/Cairo,True
Aeroporto Mendes de Minas,CHX,ACHX,39,-50.229285,-15.546886,3839,Africa/Johannesburg,True
Aeroporto Costela Grande,CHY,ACHY,884,-50.815287,-103.95832,3049,America/Sao_Paulo,True
Aeroporto das Neves,CHZ,ACHZ,97,16.895322,-45.312867,3445,Asia/Shanghai,True
Aeroporto Santos do Amparo,CIA,ACIA,799,-75.474507,66.581305,244,Europe/London,True
Aeroporto Pereira,CIB,ACIB,406,-11.53586,135.702339,4292,Asia/Dubai,True
Aeroporto Pastor do Oeste,CIC,ACIC,786,-83.371762,52.643648,1828,Europe/Lisbon,True
Aeroporto da Mota de Costa,CID,ACID,483,-73.148345,-72.776536,4357,Asia/Kolkata,True
Aeroporto Casa Grande,CIE,ACIE,573,15.04351,80.697251,729,America/Toronto,False
Aeroporto Azevedo de Guerra,CIF,ACIF,541,-29.709165,-68.248964,3847,Asia/Dubai,True
Aeroporto Moura,CIG,ACIG,106,-31.454215,23.752629,3280,Europe/Madrid,True
Aeroporto Nunes do Amparo,CIH,ACIH,453,-36.90785,26.193951,3396,Europe/Madrid,True
Aeroporto Martins de Oliveira,CII,ACII,264,20.71561,150.103381,2367,America/Sao_Paulo,True
Aeroporto Sousa,CIJ,ACIJ,577,-27.384059,103.635084,2342,Asia/Kolkata,True
Aeroporto da Paz,CIK,ACIK,798,29.254053,-47.519575,610,Australia/Sydney,True
Aeroporto Ferreira de Sampaio,CIL,ACIL,503,-50.903923,-160.712868,745,America/Sao_Paulo,True
Aeroporto Gonçalves da Serra,CIM,ACIM,754,55.199721,-11.612581,1671,Asia/Dubai,True
Aeroporto da Cruz da Serra,CIN,ACIN,227,32.921334,170.270491,2874,America/Toronto,True
Aeroporto Marques das Flores,CIO,ACIO,814,-6.983227,79.133912,1522,Europe/Paris,True
Aeroporto Sampaio,CIP,ACIP,210,-38.685415,1.797167,2194,America/Lima,True
Aeroporto Gonçalves,CIQ,ACIQ,67,-13.304786,-39.08269,786,America/Lima,True
Aeroporto da Costa,CIR,ACIR,618,-88.132226,17.53759,3529,Asia/Dubai,True
Aeroporto da Mota,CIS,ACIS,745,-85.877036,-20.748546,1263,Asia/Kolkata,True
Aeroporto Rios de Minas,CIT,ACIT,947,45.981865,98.4778,1619,Africa/Johannesburg,True
Aeroporto Monteiro,CIU,ACIU,366,20.526788,46.836334,2288,America/Chicago,True
Aeroporto Teixeira da Prata,CIV,ACIV,442,53.092695,103.281126,190,America/Bogota,True
Aeroporto Freitas,CIW,ACIW,100,75.322289,-74.651142,2996,Africa/Cairo,True
Aeroporto Sá,CIX,ACIX,111,-87.393786,-53.97498,4020,Europe/Madrid,True
Aeroporto Montenegro,CIY,ACIY,429,-11.640768,26.873419,2458,Europe/Rome,True
Aeroporto Jesus dos Dourados,CIZ,ACIZ,812,-51.586552,165.744539,1915,America/Buenos_Aires,True
Aeroporto da Cunha,CJA,ACJA,563,68.792958,87.912106,2667,Europe/London,True
Aeroporto Montenegro,CJB,ACJB,587,-84.601001,-60.568189,3577,Asia/Shanghai,True
Aeroporto Martins,CJC,ACJC,90,9.562645,-20.69926,2481,America/Toronto,True
Aeroporto Barbosa,CJD,ACJD,93,16.814703,152.050711,4421,Pacific/Auckland,True
Aeroporto Garcia de Fernandes,CJE,ACJE,456,-40.780995,113.503756,2906,America/New_York,True
Aeroporto Correia das Flores,CJF,ACJF,413,1.460022,42.829072,4123,America/New_York,True
Aeroporto Albuquerque,CJG,ACJG,765,-31.793378,-126.073087,369,Pacific/Auckland,True
Aeroporto Camargo Grande,CJH,ACJH,661,16.504679,62.303881,2297,Asia/Dubai,True
Aeroporto Rios dos Dourados,CJI,ACJI,976,25.160414,-84.521623,1821,Europe/Lisbon,True
Aeroporto Martins de Azevedo,CJJ,ACJJ,238,-25.501126,10.220293,2703,Europe/Paris,True
Aeroporto Novaes,CJK,ACJK,192,57.644592,66.97053,3185,America/New_York,True
Aeroporto Silva,CJL,ACJL,517,-8.662785,-178.160746,4472,America/New_York,True
Aeroporto Carvalho de Melo,CJM,ACJM,889,-34.138555,43.883199,3127,Asia/Kolkata,False
Aeroporto Castro da Serra,CJN,ACJN,307,15.732986,-158.904637,3907,Asia/Dubai,True
Aeroporto Pereira,CJO,ACJO,283,-7.279945,84.47591,1003,Africa/Johannesburg,True
Aeroporto Cavalcanti,CJP,ACJP,84,-13.314736,-112.945431,948,Asia/Tokyo,False
Aeroporto Campos da Prata,CJQ,ACJQ,773,-47.206846,26.839044,3318,America/Mexico_City,True
Aeroporto Cavalcante de Minas,CJR,ACJR,360,9.224845,-32.840882,4118,America/Mexico_City,True
Aeroporto Rocha,CJS,ACJS,72,24.925251,145.058696,363,America/New_York,True
Aeroporto Cassiano dos Dourados,CJT,ACJT,310,-67.927823,7.608165,1815,Europe/Berlin,True
Aeroporto Cavalcanti do Oeste,CJU,ACJU,135,62.116637,-30.245807,3285,America/Sao_Paulo,True
Aeroporto Rocha,CJV,ACJV,229,2.812486,-66.364766,2,Asia/Seoul,True
Aeroporto Macedo,CJW,ACJW,172,15.501771,102.745575,3947,Europe/Berlin,True
Aeroporto Porto,CJX,ACJX,12,-70.932957,135.349631,255,America/Chicago,True
Aeroporto Gomes,CJY,ACJY,302,55.91642,128.214224,775,America/Buenos_Aires,True
Aeroporto Macedo do Norte,CJZ,ACJZ,384,10.608583,-41.483912,742,America/Bogota,True
Aeroporto Aragão,CKA,ACKA,582,48.730558,-138.263121,3286,Africa/Cairo,True
Aeroporto Vargas do Oeste,CKB,ACKB,383,-83.487232,-51.753007,989,America/Lima,True
Aeroporto Freitas,CKC,ACKC,833,43.145102,33.521624,3373,America/Buenos_Aires,True
Aeroporto Costa,CKD,ACKD,514,-12.042091,57.695146,629,Australia/Sydney,False
Aeroporto Almeida,CKE,ACKE,12,25.561871,39.715093,1209,America/Bogota,True
Aeroporto Alves do Sul,CKF,ACKF,725,-60.671488,120.80789,2995,America/Sao_Paulo,True
Aeroporto Correia de Minas,CKG,ACKG,934,36.359047,36.058525,685,Europe/London,True
Aeroporto Brito,CKH,ACKH,226,-52.643572,-129.421016,1595,Europe/Rome,True
Aeroporto Silveira,CKI,ACKI,168,83.109688,-164.847148,2172,America/New_York,True
Aeroporto Aparecida,CKJ,ACKJ,967,88.564724,-103.248939,598,Australia/Sydney,True
Aeroporto Moraes do Campo,CKK,ACKK,535,10.020838,-41.271531,3677,Europe/Rome,True
Aeroporto Duarte da Prata,CKL,ACKL,398,-18.103225,-155.41442,1485,Asia/Kolkata,True
Aeroporto Pinto,CKM,ACKM,759,-66.364522,-168.183006,1880,America/New_York,True
Aeroporto Nogueira,CKN,ACKN,607,89.395367,-46.584609,601,Asia/Kolkata,True
Aeroporto Lima do Campo,CKO,ACKO,690,-73.205568,-140.339728,3535,America/New_York,True
Aeroporto Cunha,CKP,ACKP,65,7.567634,143.718263,1079,Africa/Johannesburg,True
Aeroporto Fogaça,CKQ,ACKQ,799,-48.595979,64.636993,1815,Europe/Berlin,True
Aeroporto Cavalcanti do Sul,CKR,ACKR,333,-25.708098,134.93399,4161,Asia/Seoul,True
Aeroporto Rezende Alegre,CKS,ACKS,738,74.749562,-158.555657,1234,Europe/Madrid,True
Aeroporto Gomes,CKT,ACKT,292,56.878941,-57.296291,3526,America/Buenos_Aires,True
Aeroporto Marques,CKU,ACKU,518,36.200496,178.719427,863,America/Sao_Paulo,True
Aeroporto Azevedo,CKV,ACKV,721,-20.357445,-141.214527,3314,America/Buenos_Aires,False
Aeroporto Rezende da Praia,CKW,ACKW,296,-25.324164,-56.239228,729,America/Chicago,True
Aeroporto Azevedo,CKX,ACKX,51,61.658716,105.338347,48,Pacific/Auckland,True
Aeroporto Jesus,CKY,ACKY,805,-40.664664,-142.841296,109,Europe/Rome,True
Aeroporto Vargas do Amparo,CKZ,ACKZ,816,55.309141,122.340531,4432,America/Mexico_City,True
Aeroporto Silva,CLA,ACLA,626,-0.078629,-143.205531,312,Asia/Seoul,True
Aeroporto da Cunha,CLB,ACLB,242,-40.828475,23.012276,2159,Europe/Rome,True
Aeroporto Peixoto,CLC,ACLC,361,-84.629319,-34.581573,2723,Pacific/Auckland,False
Aeroporto Pires das Flores,CLD,ACLD,848,-66.293472,160.079238,2148,Asia/Tokyo,True
Aeroporto Farias,CLE,ACLE,609,10.350334,66.332522,4475,Asia/Shanghai,True
Aeroporto Porto,CLF,ACLF,42,-2.319917,-129.00255,2246,America/Chicago,True
Aeroporto Rios do Amparo,CLG,ACLG,682,21.359298,-174.212567,2941,Asia/Singapore,True
Aeroporto Farias,CLH,ACLH,667,-10.248733,-24.811758,2590,Europe/Berlin,True
Aeroporto Pereira,CLI,ACLI,643,6.057724,-16.509832,3199,America/Bogota,True
Aeroporto Garcia de Moraes,CLJ,ACLJ,615,55.15598,-109.709607,784,Asia/Dubai,True
Aeroporto Montenegro,CLK,ACLK,991,-38.575606,-129.965779,3283,America/Los_Angeles,True
Aeroporto da Conceição,CLL,ACLL,301,31.013292,-44.883053,4249,Asia/Tokyo,True
Aeroporto Pimenta,CLM,ACLM,15,-65.744876,101.634468,3173,Europe/London,True
Aeroporto das Neves,CLN,ACLN,457,82.316679,-149.471153,3196,Asia/Dubai,True
Aeroporto Sousa,CLO,ACLO,737,7.225791,-23.260951,1553,Europe/Lisbon,True
Aeroporto Sá de Goiás,CLP,ACLP,131,-41.387703,158.842471,4492,America/Bogota,True
Aeroporto Araújo,CLQ,ACLQ,805,31.522083,-6.077932,376,America/Los_Angeles,True
Aeroporto Freitas,CLR,ACLR,388,-61.667763,-0.850805,4022,Africa/Johannesburg,True
Aeroporto da Rocha de Costa,CLS,ACLS,162,-78.677012,-48.987748,4073,Europe/London,True
Aeroporto Garcia,CLT,ACLT,735,78.806081,-63.975818,2240,Europe/Paris,True
Aeroporto Ramos,CLU,ACLU,349,-62.75312,118.009348,3197,America/New_York,False
Aeroporto da Costa,CLV,ACLV,329,44.122472,8.092978,2530,America/Bogota,True
Aeroporto Sousa de Farias,CLW,ACLW,65,-8.529084,-141.119824,463,Asia/Tokyo,True
Aeroporto da Mota,CLX,ACLX,9,22.668737,146.949361,1865,Asia/Tokyo,True
Aeroporto Ramos do Norte,CLY,ACLY,90,-56.084794,-137.150272,2229,Asia/Shanghai,True
Aeroporto Ramos da Mata,CLZ,ACLZ,18,-30.710316,165.844776,1883,Europe/Lisbon,True
Aeroporto da Conceição,CMA,ACMA,249,-63.103858,81.216502,1012,America/Sao_Paulo,True
Aeroporto Fernandes de Goiás,CMB,ACMB,905,-63.560884,136.145053,2218,Europe/Rome,True
Aeroporto Nogueira,CMC,ACMC,232,40.596746,105.418938,2270,America/Mexico_City,True
Aeroporto Rios,CMD,ACMD,77,-39.413266,-168.851211,4409,Australia/Sydney,True
Aeroporto Rodrigues,CME,ACME,272,35.040022,108.129133,1612,Africa/Johannesburg,True
Aeroporto Pereira,CMF,ACMF,477,67.671154,-6.583161,4456,Europe/London,True
Aeroporto Moreira Alegre,CMG,ACMG,312,-81.876163,-126.508502,940,Asia/Kolkata,True
Aeroporto Macedo,CMH,ACMH,151,-48.944517,-101.876128,4235,America/Chicago,True
Aeroporto Azevedo,CMI,ACMI,669,-87.211334,-164.651521,3136,Europe/London,True
Aeroporto Azevedo de Correia,CMJ,ACMJ,167,85.216334,-56.230691,3794,Pacific/Auckland,True
Aeroporto Porto,CMK,ACMK,773,54.995868,111.87661,2723,Asia/Shanghai,True
Aeroporto Costela,CML,ACML,463,85.032678,99.46868,2841,Europe/London,True
Aeroporto Borges,CMM,ACMM,786,36.408863,0.81671,4367,Europe/London,True
Aeroporto Pastor,CMN,ACMN,776,88.585296,116.627401,1221,Asia/Tokyo,True
Aeroporto da Costa,CMO,ACMO,766,-56.577705,50.182047,1659,Asia/Tokyo,True
Aeroporto Lima,CMP,ACMP,921,-6.130603,9.499193,1528,America/Buenos_Aires,False
Aeroporto das Neves de Cavalcante,CMQ,ACMQ,48,87.282877,-89.364479,2994,Europe/Madrid,True
Aeroporto da Cruz,CMR,ACMR,540,-56.396177,166.386007,1301,America/Sao_Paulo,True
Aeroporto Cavalcanti de Goiás,CMS,ACMS,452,-18.59218,-23.346657,3103,America/Mexico_City,False
Aeroporto da Paz Verde,CMT,ACMT,132,7.260415,169.152799,2451,Asia/Tokyo,True
Aeroporto Porto de Costa,CMU,ACMU,848,0.099712,-151.549045,1059,America/New_York,True
Aeroporto Viana do Amparo,CMV,ACMV,321,-52.630705,66.245171,1762,America/Mexico_City,True
Aeroporto Fonseca,CMW,ACMW,569,-25.216608,-111.750408,3042,Asia/Seoul,True
Aeroporto Garcia da Serra,CMX,ACMX,140,-18.696161,-145.698558,282,Australia/Sydney,True
Aeroporto Macedo de Lima,CMY,ACMY,729,71.726024,-150.408174,2157,Europe/Madrid,False
Aeroporto Teixeira Grande,CMZ,ACMZ,839,-68.079384,109.896984,668,Europe/Rome,True
Aeroporto Almeida de Teixeira,CNA,ACNA,365,-64.379409,103.843326,3128,Europe/Lisbon,True
Aeroporto Lima de Minas,CNB,ACNB,473,-33.860069,155.366448,1749,America/Chicago,True
Aeroporto Peixoto da Prata,CNC,ACNC,628,63.036692,-145.193513,1003,Africa/Johannesburg,True
Aeroporto Novaes,CND,ACND,233,-49.12531,-92.505986,2266,America/Lima,True
Aeroporto da Cunha,CNE,ACNE,169,21.999825,123.120106,3828,America/Sao_Paulo,True
Aeroporto Martins da Mata,CNF,ACNF,769,-81.77254,-105.832142,2478,Europe/Madrid,True
Aeroporto da Paz de Garcia,CNG,ACNG,615,17.93706,-48.853233,4446,America/Mexico_City,True
Aeroporto Barbosa de Farias,CNH,ACNH,565,39.049409,45.683601,4347,Pacific/Auckland,True
Aeroporto Silva,CNI,ACNI,858,77.866465,4.224735,439,America/Mexico_City,True
Aeroporto Costa de Cassiano,CNJ,ACNJ,829,68.877125,-138.382696,1257,Australia/Sydney,True
Aeroporto Abreu,CNK,ACNK,223,-7.857985,171.947029,1798,Pacific/Auckland,True
Aeroporto Montenegro,CNL,ACNL,925,-38.076114,132.294762,1725,Europe/Berlin,True
Aeroporto Mendonça das Flores,CNM,ACNM,172,-56.48099,133.539735,2633,Europe/Rome,True
Aeroporto Gonçalves da Praia,CNN,ACNN,952,68.369323,-175.039173,3690,Europe/Berlin,True
Aeroporto Mendonça da Mata,CNO,ACNO,320,41.73045,136.216285,4303,Europe/Berlin,True
Aeroporto Jesus,CNP,ACNP,569,-6.601738,-14.46059,4066,Europe/Rome,False
Aeroporto Campos,CNQ,ACNQ,19,-50.187587,-41.401464,2893,Asia/Dubai,False
Aeroporto Nunes da Serra,CNR,ACNR,689,84.056244,-44.05494,1140,Europe/Paris,True
Aeroporto Teixeira,CNS,ACNS,563,63.449984,-136.747363,1482,Africa/Johannesburg,True
Aeroporto da Cunha da Praia,CNT,ACNT,131,-68.233996,118.437676,1741,Pacific/Auckland,True
Aeroporto Porto de Sales,CNU,ACNU,982,6.693293,-6.92591,2142,Asia/Seoul,True
Aeroporto Sampaio do Norte,CNV,ACNV,437,-42.942959,104.559865,1687,Europe/Berlin,True
Aeroporto Lima de Goiás,CNW,ACNW,929,-36.114417,100.529149,3529,America/Lima,True
Aeroporto Mendes,CNX,ACNX,779,-83.39688,-35.173327,3252,America/New_York,True
Aeroporto Fonseca,CNY,ACNY,557,-26.583391,-96.619289,1488,Europe/Berlin,True
Aeroporto Sampaio,CNZ,ACNZ,937,-42.367699,179.453259,4268,America/Toronto,True
Aeroporto da Luz,COA,ACOA,900,89.939907,-147.033956,4266,Africa/Johannesburg,True
Aeroporto Rodrigues de Casa Grande,COB,ACOB,881,53.700751,-53.465703,1261,Europe/Rome,True
Aeroporto da Cruz Verde,COC,ACOC,30,67.125272,89.770133,3831,America/Buenos_Aires,True
Aeroporto Albuquerque,COD,ACOD,486,46.285592,-173.168252,1847,Asia/Dubai,True
Aeroporto Vargas,COE,ACOE,973,5.224896,-150.061157,3365,America/Toronto,True
Aeroporto Ramos,COF,ACOF,359,76.628939,85.720702,3049,America/Lima,True
Aeroporto Gonçalves Verde,COG,ACOG,171,-76.81473,-91.172183,1616,America/Los_Angeles,True
Aeroporto Moreira,COH,ACOH,874,-16.179629,147.452383,3226,Asia/Tokyo,True
Aeroporto Lima,COI,ACOI,182,-2.004994,-13.962246,4257,Australia/Sydney,True
Aeroporto Lima,COJ,ACOJ,375,12.232086,-50.083186,3482,America/Chicago,True
Aeroporto Sales da Mata,COK,ACOK,795,-34.452287,-5.210542,597,America/Lima,True
Aeroporto Pastor da Mata,COL,ACOL,794,56.524607,19.943227,4486,Africa/Cairo,True
Aeroporto Sá de Minas,COM,ACOM,305,-57.751885,103.184228,1067,Europe/Berlin,True
Aeroporto Porto,CON,ACON,622,-87.662509,112.108039,3326,America/Los_Angeles,True
Aeroporto Casa Grande Paulista,COO,ACOO,29,-84.031582,-153.001485,1834,America/Bogota,True
Aeroporto Souza,COP,ACOP,316,4.624167,-179.919863,2318,Europe/Paris,True
Aeroporto Sampaio da Mata,COQ,ACOQ,423,84.927616,-0.219111,1280,Asia/Seoul,True
Aeroporto Cavalcante,COR,ACOR,600,18.667598,-148.668875,4297,Asia/Dubai,True
Aeroporto Abreu de Brito,COS,ACOS,957,-20.794786,114.938181,2048,Asia/Singapore,True
Aeroporto Vasconcelos,COT,ACOT,19,-33.864089,46.382604,733,Asia/Tokyo,True
Aeroporto Moura das Pedras,COU,ACOU,493,-49.649086,58.132999,219,Asia/Dubai,True
Aeroporto Siqueira das Pedras,COV,ACOV,962,13.013253,-13.755624,1893,Asia/Dubai,True
Aeroporto Cavalcanti,COW,ACOW,38,15.125999,-38.014755,369,Europe/Paris,True
Aeroporto Cirino Grande,COX,ACOX,470,-57.383233,-70.001047,1420,America/New_York,True
Aeroporto Mendonça,COY,ACOY,818,-20.348295,23.725452,1296,Europe/Rome,True
Aeroporto Montenegro,COZ,ACOZ,636,87.152179,-142.719007,2982,Asia/Shanghai,True
Aeroporto Machado,CPA,ACPA,455,21.251251,-123.495912,4005,Asia/Singapore,False
Aeroporto Cirino,CPB,ACPB,119,32.632293,-69.028393,785,Asia/Singapore,True
Aeroporto Araújo,CPC,ACPC,211,22.563071,-114.160578,3389,America/Sao_Paulo,True
Aeroporto Teixeira,CPD,ACPD,601,-13.678104,-57.480583,4164,America/Buenos_Aires,True
Aeroporto da Luz,CPE,ACPE,889,25.353171,18.106926,514,America/New_York,True
Aeroporto Macedo do Campo,CPF,ACPF,537,-28.255969,37.782086,1642,Asia/Shanghai,True
Aeroporto Barros,CPG,ACPG,992,-3.80711,118.783198,2403,Europe/Berlin,True
Aeroporto Barros das Flores,CPH,ACPH,938,-54.981483,127.941771,2243,Europe/Rome,True
Aeroporto da Mota,CPI,ACPI,53,-59.72108,-107.724758,4014,Asia/Dubai,True
Aeroporto Fernandes,CPJ,ACPJ,674,-13.626525,108.692169,2872,America/Bogota,True
Aeroporto Pacheco,CPK,ACPK,893,53.729311,84.726679,4245,Asia/Singapore,True
Aeroporto Mendes,CPL,ACPL,397,-20.698043,-86.658137,2171,Asia/Singapore,True
Aeroporto Rocha de Teixeira,CPM,ACPM,358,-26.35502,46.208571,1954,Europe/Rome,True
Aeroporto Albuquerque,CPN,ACPN,929,-44.506515,-64.902139,295,America/Mexico_City,True
Aeroporto da Mata,CPO,ACPO,260,-85.766778,-48.763852,3626,Australia/Sydney,True
Aeroporto Rios,CPP,ACPP,663,-88.999176,80.991016,4294,America/Bogota,True
Aeroporto Brito,CPQ,ACPQ,900,-49.14168,44.547649,2726,America/Sao_Paulo,True
Aeroporto Moreira,CPR,ACPR,825,56.653487,-79.323221,266,Asia/Seoul,True
Aeroporto Garcia,CPS,ACPS,538,-88.687552,-97.354055,1768,Europe/Berlin,True
Aeroporto Mendonça do Amparo,CPT,ACPT,381,76.484314,28.924521,1528,America/Toronto,True
Aeroporto Pereira das Pedras,CPU,ACPU,254,-16.725288,-43.281049,4299,America/New_York,True
Aeroporto Freitas Alegre,CPV,ACPV,284,56.056038,-169.496801,1813,Asia/Singapore,True
Aeroporto da Costa da Praia,CPW,ACPW,991,54.527623,-81.058888,2881,America/Sao_Paulo,True
Aeroporto Garcia do Norte,CPX,ACPX,396,-50.683787,111.887233,2109,America/Sao_Paulo,True
Aeroporto Farias do Campo,CPY,ACPY,47,54.389807,136.619829,3339,Asia/Shanghai,True
Aeroporto Marques,CPZ,ACPZ,891,5.933345,47.390303,3537,Europe/Berlin,True
Aeroporto Silveira Grande,CQA,ACQA,299,76.414549,-11.779524,3498,Europe/Rome,True
Aeroporto Pereira,CQB,ACQB,808,81.705038,-38.125555,3537,America/Toronto,False
Aeroporto Moura,CQC,ACQC,224,63.13762,162.591608,3978,Europe/Berlin,True
Aeroporto Sampaio de Goiás,CQD,ACQD,585,21.479605,-84.795726,2749,America/Bogota,True
Aeroporto Machado do Amparo,CQE,ACQE,55,37.568202,92.846123,2323,America/Chicago,True
Aeroporto Ribeiro do Oeste,CQF,ACQF,91,-86.193305,46.182713,3573,America/New_York,True
Aeroporto Porto,CQG,ACQG,547,-70.168498,134.586872,2686,America/Los_Angeles,True
Aeroporto Almeida da Praia,CQH,ACQH,531,-42.773253,137.214798,3897,America/Lima,True
Aeroporto Sousa,CQI,ACQI,208,3.306534,178.504186,177,Asia/Kolkata,True
Aeroporto Rocha dos Dourados,CQJ,ACQJ,258,-51.306684,-64.284454,3040,Europe/Rome,True
Aeroporto Pereira,CQK,ACQK,485,5.058886,-104.265546,2796,America/Sao_Paulo,True
Aeroporto Guerra de Sousa,CQL,ACQL,934,-28.091099,92.664428,1502,Asia/Kolkata,False
Aeroporto Ferreira,CQM,ACQM,779,-5.878408,81.4317,4324,Australia/Sydney,True
Aeroporto Melo do Campo,CQN,ACQN,775,-5.31985,-6.881269,4438,Africa/Johannesburg,True
Aeroporto da Rocha do Oeste,CQO,ACQO,965,-61.214296,-114.359972,3269,America/Los_Angeles,True
Aeroporto Moreira,CQP,ACQP,584,-70.238271,-112.462831,3782,Europe/Rome,True
Aeroporto Cardoso,CQQ,ACQQ,661,15.884945,167.541322,839,America/Mexico_City,True
Aeroporto Vieira de Borges,CQR,ACQR,213,73.660805,-90.554229,3368,Pacific/Auckland,True
Aeroporto Rocha da Prata,CQS,ACQS,343,74.999952,1.808744,95,Australia/Sydney,True
Aeroporto Cavalcante de Machado,CQT,ACQT,777,-81.923381,108.95204,3313,Africa/Cairo,True
Aeroporto Mendes,CQU,ACQU,908,-84.606755,-26.166308,334,Australia/Sydney,False
Aeroporto da Cruz,CQV,ACQV,466,4.987854,94.086661,2468,Asia/Singapore,True
Aeroporto Cavalcante,CQW,ACQW,276,2.212258,-109.340031,87,Europe/Madrid,True
Aeroporto Caldeira,CQX,ACQX,862,48.378608,-13.521552,3545,Asia/Tokyo,True
Aeroporto Silva do Sul,CQY,ACQY,707,32.11081,132.471606,2148,America/Bogota,True
Aeroporto Duarte,CQZ,ACQZ,190,2.533093,41.162083,1549,America/Los_Angeles,True
Aeroporto Vargas Paulista,CRA,ACRA,568,66.444294,2.178027,3194,Europe/Rome,True
Aeroporto Silveira,CRB,ACRB,971,-75.112724,-2.71876,4253,Asia/Tokyo,True
Aeroporto Rios do Amparo,CRC,ACRC,515,59.153327,161.339519,2188,America/New_York,True
Aeroporto Rios,CRD,ACRD,675,13.056473,-66.43773,1766,America/Sao_Paulo,True
Aeroporto Nascimento,CRE,ACRE,191,84.909196,-167.877246,3045,Asia/Kolkata,False
Aeroporto Borges de Vieira,CRF,ACRF,731,58.472783,-124.37457,443,America/Los_Angeles,True
Aeroporto Câmara Verde,CRG,ACRG,163,-52.789925,148.349125,309,Europe/London,True
Aeroporto Ramos,CRH,ACRH,613,28.511364,-35.206039,1604,Europe/Madrid,False
Aeroporto Garcia das Flores,CRI,ACRI,615,58.053767,-120.552311,2014,Asia/Shanghai,True
Aeroporto da Conceição de Goiás,CRJ,ACRJ,410,-26.52764,168.859126,2005,America/Sao_Paulo,True
Aeroporto Camargo da Mata,CRK,ACRK,659,16.770348,109.168518,2254,America/New_York,True
Aeroporto Camargo,CRL,ACRL,700,-6.675983,152.780917,210,America/Los_Angeles,True
Aeroporto Fernandes,CRM,ACRM,999,23.031986,-51.378263,765,America/Buenos_Aires,True
Aeroporto Souza,CRN,ACRN,335,-89.211752,-74.805763,1642,America/Chicago,True
Aeroporto Oliveira,CRO,ACRO,545,-64.794329,-165.966466,3149,Pacific/Auckland,True
