passagem_id,tipo_bagagem_id,peso_kg,codigo_rastreio,status
1763,300,28.38,BAG-00001769,ENTREGUE
2595,820,29.99,BAG-00001770,ENTREGUE
575,402,4.55,BAG-00001771,EM_TRANSITO
4520,282,15.76,BAG-00001772,DESPACHADA
3498,856,2.43,BAG-00001773,DANIFICADA
3772,231,26.29,BAG-00001774,EXTRAVIADA
2559,319,4.77,BAG-00001775,ENTREGUE
2178,92,16.39,BAG-00001776,DESPACHADA
4492,102,14.74,BAG-00001777,EM_TRANSITO
1029,836,28.0,BAG-00001778,EXTRAVIADA
671,758,16.61,BAG-00001779,EM_TRANSITO
3292,194,5.12,BAG-00001780,ENTREGUE
2942,684,20.94,BAG-00001781,EM_TRANSITO
3409,303,6.6,BAG-00001782,EXTRAVIADA
1929,182,7.88,BAG-00001783,DANIFICADA
2835,860,10.15,BAG-00001784,ENTREGUE
1678,256,5.85,BAG-00001785,EM_TRANSITO
2701,395,8.88,BAG-00001786,ENTREGUE
915,270,7.03,BAG-00001787,DESPACHADA
1039,903,15.11,BAG-00001788,DANIFICADA
1387,57,13.68,BAG-00001789,EM_TRANSITO
195,146,16.3,BAG-00001790,DANIFICADA
3376,867,7.12,BAG-00001791,EM_TRANSITO
4195,925,19.43,BAG-00001792,ENTREGUE
4247,489,6.26,BAG-00001793,DANIFICADA
3018,715,5.19,BAG-00001794,DANIFICADA
2227,38,5.76,BAG-00001795,EXTRAVIADA
1396,314,3.48,BAG-00001796,ENTREGUE
1709,124,7.28,BAG-00001797,DESPACHADA
157,72,21.09,BAG-00001798,ENTREGUE
3601,294,13.41,BAG-00001799,DESPACHADA
1127,554,8.25,BAG-00001800,EXTRAVIADA
4004,221,9.7,BAG-00001801,EXTRAVIADA
3983,883,4.77,BAG-00001802,DANIFICADA
4082,879,14.39,BAG-00001803,DANIFICADA
2684,732,26.27,BAG-00001804,DESPACHADA
4032,620,22.44,BAG-00001805,DANIFICADA
2901,177,12.37,BAG-00001806,ENTREGUE
1515,718,5.15,BAG-00001807,EM_TRANSITO
3405,77,13.69,BAG-00001808,DESPACHADA
10,997,4.8,BAG-00001809,ENTREGUE
3645,59,3.39,BAG-00001810,EM_TRANSITO
660,594,28.78,BAG-00001811,EXTRAVIADA
4881,150,15.27,BAG-00001812,EXTRAVIADA
3843,450,8.7,BAG-00001813,DESPACHADA
3982,447,25.15,BAG-00001814,DESPACHADA
1898,124,6.59,BAG-00001815,EM_TRANSITO
2695,556,25.06,BAG-00001816,EXTRAVIADA
693,291,13.77,BAG-00001817,DESPACHADA
3350,964,12.12,BAG-00001818,DANIFICADA
1820,771,15.28,BAG-00001819,ENTREGUE
1259,890,8.93,BAG-00001820,EM_TRANSITO
1598,131,6.78,BAG-00001821,EXTRAVIADA
2512,627,11.13,BAG-00001822,DESPACHADA
2606,715,8.53,BAG-00001823,DESPACHADA
4163,557,12.09,BAG-00001824,ENTREGUE
3141,837,7.16,BAG-00001825,DANIFICADA
196,933,7.62,BAG-00001826,DESPACHADA
1217,578,11.79,BAG-00001827,EXTRAVIADA
1246,583,11.57,BAG-00001828,DANIFICADA
2242,9,16.91,BAG-00001829,EM_TRANSITO
237,170,9.65,BAG-00001830,ENTREGUE
321,443,6.49,BAG-00001831,ENTREGUE
1324,812,5.2,BAG-00001832,EM_TRANSITO
1122,975,6.06,BAG-00001833,DESPACHADA
1331,242,7.67,BAG-00001834,DANIFICADA
1657,328,2.14,BAG-00001835,EM_TRANSITO
1981,967,6.13,BAG-00001836,DANIFICADA
3388,431,12.91,BAG-00001837,EM_TRANSITO
641,902,2.26,BAG-00001838,EM_TRANSITO
2386,650,7.29,BAG-00001839,EXTRAVIADA
2082,385,16.42,BAG-00001840,EM_TRANSITO
820,413,4.92,BAG-00001841,EM_TRANSITO
345,206,31.94,BAG-00001842,EM_TRANSITO
2031,388,20.82,BAG-00001843,DANIFICADA
3890,692,3.19,BAG-00001844,DANIFICADA
4273,393,20.03,BAG-00001845,EXTRAVIADA
4338,775,15.2,BAG-00001846,ENTREGUE
1342,635,10.93,BAG-00001847,DANIFICADA
3333,731,16.6,BAG-00001848,DANIFICADA
3217,310,19.15,BAG-00001849,DANIFICADA
1908,515,8.03,BAG-00001850,EM_TRANSITO
2524,35,3.7,BAG-00001851,DANIFICADA
405,402,6.81,BAG-00001852,EXTRAVIADA
3886,2,7.61,BAG-00001853,DESPACHADA
1214,292,21.71,BAG-00001854,DESPACHADA
673,401,11.93,BAG-00001855,DANIFICADA
353,574,2.71,BAG-00001856,EM_TRANSITO
4992,161,6.3,BAG-00001857,DESPACHADA
2298,376,2.97,BAG-00001858,ENTREGUE
3084,566,17.16,BAG-00001859,ENTREGUE
4295,619,10.45,BAG-00001860,DESPACHADA
1590,129,13.39,BAG-00001861,ENTREGUE
1356,933,6.46,BAG-00001862,ENTREGUE
960,39,6.65,BAG-00001863,EXTRAVIADA
3582,937,17.66,BAG-00001864,EM_TRANSITO
66,243,11.36,BAG-00001865,ENTREGUE
4604,331,11.7,BAG-00001866,EXTRAVIADA
1680,23,9.74,BAG-00001867,DESPACHADA
4067,59,2.68,BAG-00001868,EM_TRANSITO
1520,206,17.31,BAG-00001869,EM_TRANSITO
2757,610,3.6,BAG-00001870,DANIFICADA
554,935,12.61,BAG-00001871,EXTRAVIADA
2389,416,30.36,BAG-00001872,ENTREGUE
356,241,11.17,BAG-00001873,EM_TRANSITO
4850,644,19.8,BAG-00001874,ENTREGUE
2833,376,19.79,BAG-00001875,EM_TRANSITO
82,588,23.55,BAG-00001876,DANIFICADA
1869,176,16.18,BAG-00001877,ENTREGUE
3688,414,25.59,BAG-00001878,DESPACHADA
491,284,17.04,BAG-00001879,DESPACHADA
9,242,12.35,BAG-00001880,EM_TRANSITO
4596,723,6.06,BAG-00001881,EXTRAVIADA
1155,396,22.13,BAG-00001882,DANIFICADA
3656,989,23.34,BAG-00001883,EXTRAVIADA
3811,17,11.32,BAG-00001884,EXTRAVIADA
1183,564,11.72,BAG-00001885,DANIFICADA
4079,670,6.01,BAG-00001886,DANIFICADA
2754,990,19.79,BAG-00001887,DESPACHADA
2057,256,5.7,BAG-00001888,EM_TRANSITO
1050,54,24.49,BAG-00001889,ENTREGUE
3666,472,31.81,BAG-00001890,DANIFICADA
2263,701,5.35,BAG-00001891,DESPACHADA
3435,810,21.69,BAG-00001892,DESPACHADA
1492,730,18.78,BAG-00001893,EM_TRANSITO
992,722,18.47,BAG-00001894,EXTRAVIADA
4153,570,22.18,BAG-00001895,DANIFICADA
63,419,2.94,BAG-00001896,DESPACHADA
1179,851,6.71,BAG-00001897,ENTREGUE
2691,802,6.04,BAG-00001898,EM_TRANSITO
2384,466,18.02,BAG-00001899,EXTRAVIADA
2189,604,15.42,BAG-00001900,DESPACHADA
506,331,14.65,BAG-00001901,DESPACHADA
2698,660,15.7,BAG-00001902,EM_TRANSITO
4237,366,6.2,BAG-00001903,ENTREGUE
4224,724,4.1,BAG-00001904,DANIFICADA
3997,162,2.56,BAG-00001905,ENTREGUE
2119,463,9.16,BAG-00001906,EM_TRANSITO
1212,314,14.02,BAG-00001907,DESPACHADA
1240,880,13.17,BAG-00001908,DESPACHADA
3351,777,12.7,BAG-00001909,EM_TRANSITO
2811,416,22.58,BAG-00001910,DANIFICADA
4079,1,6.61,BAG-00001911,EXTRAVIADA
3505,950,14.98,BAG-00001912,DANIFICADA
4875,44,6.08,BAG-00001913,DANIFICADA
2581,870,3.98,BAG-00001914,DESPACHADA
4288,609,10.38,BAG-00001915,ENTREGUE
1561,200,9.78,BAG-00001916,EXTRAVIADA
4079,832,5.43,BAG-00001917,EXTRAVIADA
1138,836,14.8,BAG-00001918,DESPACHADA
2009,795,3.27,BAG-00001919,ENTREGUE
2522,96,10.81,BAG-00001920,DANIFICADA
4921,126,3.62,BAG-00001921,EXTRAVIADA
33,244,3.34,BAG-00001922,EXTRAVIADA
820,648,14.4,BAG-00001923,DANIFICADA
2622,910,16.18,BAG-00001924,DESPACHADA
4407,197,3.91,BAG-00001925,EXTRAVIADA
507,711,22.93,BAG-00001926,EM_TRANSITO
696,976,31.26,BAG-00001927,EM_TRANSITO
95,413,31.39,BAG-00001928,DESPACHADA
1506,460,20.71,BAG-00001929,EM_TRANSITO
2214,505,3.99,BAG-00001930,DANIFICADA
4260,325,4.8,BAG-00001931,DESPACHADA
323,286,28.28,BAG-00001932,EM_TRANSITO
3749,347,11.45,BAG-00001933,ENTREGUE
2291,949,4.57,BAG-00001934,DESPACHADA
1535,95,12.63,BAG-00001935,EXTRAVIADA
3278,22,12.78,BAG-00001936,DANIFICADA
3851,677,11.48,BAG-00001937,DESPACHADA
3995,505,7.82,BAG-00001938,DESPACHADA
3889,495,14.98,BAG-00001939,DESPACHADA
4430,124,3.36,BAG-00001940,EXTRAVIADA
3927,153,16.85,BAG-00001941,EXTRAVIADA
4904,753,24.63,BAG-00001942,DANIFICADA
2812,506,4.49,BAG-00001943,ENTREGUE
789,431,18.76,BAG-00001944,DANIFICADA
1715,748,16.49,BAG-00001945,EXTRAVIADA
294,552,14.33,BAG-00001946,ENTREGUE
3736,584,15.17,BAG-00001947,EM_TRANSITO
1687,770,11.1,BAG-00001948,EXTRAVIADA
1036,224,16.19,BAG-00001949,EM_TRANSITO
258,754,6.61,BAG-00001950,EM_TRANSITO
1482,303,9.85,BAG-00001951,DANIFICADA
4805,33,28.97,BAG-00001952,EXTRAVIADA
1659,397,9.32,BAG-00001953,DANIFICADA
4044,824,25.76,BAG-00001954,EM_TRANSITO
3521,832,7.26,BAG-00001955,EM_TRANSITO
2947,307,9.69,BAG-00001956,ENTREGUE
1213,426,29.84,BAG-00001957,EM_TRANSITO
4740,519,9.58,BAG-00001958,DESPACHADA
965,544,9.15,BAG-00001959,DANIFICADA
4587,24,11.99,BAG-00001960,DANIFICADA
1778,542,19.84,BAG-00001961,ENTREGUE
2869,826,23.05,BAG-00001962,DESPACHADA
2752,80,24.85,BAG-00001963,EM_TRANSITO
2421,76,29.02,BAG-00001964,DESPACHADA
2155,888,22.7,BAG-00001965,DESPACHADA
2609,472,12.63,BAG-00001966,EXTRAVIADA
2174,430,5.63,BAG-00001967,ENTREGUE
1024,493,6.5,BAG-00001968,DESPACHADA
2928,700,31.25,BAG-00001969,DANIFICADA
772,112,24.42,BAG-00001970,EXTRAVIADA
1161,534,7.62,BAG-00001971,EXTRAVIADA
1676,916,8.22,BAG-00001972,EXTRAVIADA
4065,57,10.36,BAG-00001973,EM_TRANSITO
4435,64,17.8,BAG-00001974,ENTREGUE
3975,604,11.01,BAG-00001975,DESPACHADA
4299,337,4.11,BAG-00001976,DESPACHADA
787,663,9.46,BAG-00001977,DANIFICADA
602,168,30.15,BAG-00001978,EM_TRANSITO
417,227,3.44,BAG-00001979,ENTREGUE
1855,366,2.47,BAG-00001980,ENTREGUE
2961,781,12.13,BAG-00001981,EXTRAVIADA
3988,225,19.15,BAG-00001982,EXTRAVIADA
4711,782,8.54,BAG-00001983,ENTREGUE
416,15,4.89,BAG-00001984,EXTRAVIADA
1091,74,31.27,BAG-00001985,EXTRAVIADA
3205,799,11.1,BAG-00001986,EM_TRANSITO
1804,916,21.07,BAG-00001987,EXTRAVIADA
3044,582,2.96,BAG-00001988,EXTRAVIADA
4261,542,8.58,BAG-00001989,DANIFICADA
2141,970,6.89,BAG-00001990,EM_TRANSITO
458,193,24.26,BAG-00001991,EM_TRANSITO
1962,124,17.02,BAG-00001992,ENTREGUE
4818,325,15.89,BAG-00001993,DANIFICADA
1068,828,7.39,BAG-00001994,EXTRAVIADA
1211,55,11.25,BAG-00001995,EM_TRANSITO
634,513,8.04,BAG-00001996,DESPACHADA
1821,186,19.64,BAG-00001997,DESPACHADA
4562,680,27.1,BAG-00001998,EM_TRANSITO
808,455,6.92,BAG-00001999,DESPACHADA
2246,789,18.74,BAG-00002000,EM_TRANSITO
4909,308,7.98,BAG-00002001,EXTRAVIADA
1730,272,26.83,BAG-00002002,EXTRAVIADA
1103,902,11.43,BAG-00002003,DANIFICADA
2905,375,14.92,BAG-00002004,ENTREGUE
4197,760,16.38,BAG-00002005,EM_TRANSITO
2190,21,14.57,BAG-00002006,EXTRAVIADA
52,449,10.75,BAG-00002007,ENTREGUE
1092,501,3.92,BAG-00002008,DESPACHADA
4681,385,26.44,BAG-00002009,EM_TRANSITO
2963,296,28.59,BAG-00002010,ENTREGUE
3089,96,17.97,BAG-00002011,DANIFICADA
1903,425,27.23,BAG-00002012,DANIFICADA
4635,408,18.62,BAG-00002013,DANIFICADA
4102,47,15.89,BAG-00002014,EM_TRANSITO
254,408,3.49,BAG-00002015,EXTRAVIADA
207,849,22.9,BAG-00002016,EM_TRANSITO
4974,77,2.09,BAG-00002017,DESPACHADA
604,126,7.27,BAG-00002018,DESPACHADA
2103,904,14.32,BAG-00002019,EXTRAVIADA
4792,716,15.13,BAG-00002020,DESPACHADA
2680,717,14.87,BAG-00002021,DESPACHADA
571,729,17.49,BAG-00002022,EM_TRANSITO
819,410,17.99,BAG-00002023,ENTREGUE
3514,946,16.65,BAG-00002024,EXTRAVIADA
4804,274,13.99,BAG-00002025,DESPACHADA
802,889,17.58,BAG-00002026,DESPACHADA
1958,604,16.91,BAG-00002027,EM_TRANSITO
4199,893,4.9,BAG-00002028,EM_TRANSITO
4101,73,16.61,BAG-00002029,ENTREGUE
2812,230,2.19,BAG-00002030,ENTREGUE
76,195,6.64,BAG-00002031,DESPACHADA
1231,83,7.12,BAG-00002032,EXTRAVIADA
4699,46,6.28,BAG-00002033,EXTRAVIADA
2266,492,10.75,BAG-00002034,EM_TRANSITO
4028,157,22.44,BAG-00002035,EM_TRANSITO
93,484,21.45,BAG-00002036,EM_TRANSITO
224,344,15.05,BAG-00002037,DANIFICADA
1181,174,6.53,BAG-00002038,DANIFICADA
2679,394,11.68,BAG-00002039,EXTRAVIADA
2037,485,12.72,BAG-00002040,EM_TRANSITO
2313,567,5.97,BAG-00002041,EM_TRANSITO
4393,715,12.7,BAG-00002042,EXTRAVIADA
3404,912,2.63,BAG-00002043,DANIFICADA
1297,304,5.72,BAG-00002044,DANIFICADA
3448,303,3.03,BAG-00002045,EXTRAVIADA
4043,411,14.9,BAG-00002046,ENTREGUE
4749,394,26.1,BAG-00002047,DANIFICADA
868,922,9.2,BAG-00002048,DANIFICADA
272,856,24.72,BAG-00002049,EXTRAVIADA
2951,476,29.46,BAG-00002050,ENTREGUE
3702,680,22.37,BAG-00002051,ENTREGUE
632,675,5.13,BAG-00002052,EM_TRANSITO
226,72,5.4,BAG-00002053,EM_TRANSITO
3860,74,27.56,BAG-00002054,EM_TRANSITO
3975,960,7.19,BAG-00002055,ENTREGUE
2631,176,21.14,BAG-00002056,EXTRAVIADA
1148,557,10.76,BAG-00002057,EM_TRANSITO
4828,848,17.51,BAG-00002058,EM_TRANSITO
1407,999,4.09,BAG-00002059,DESPACHADA
666,877,2.83,BAG-00002060,DESPACHADA
3164,65,12.12,BAG-00002061,DESPACHADA
4388,4,17.75,BAG-00002062,EXTRAVIADA
3686,751,19.71,BAG-00002063,ENTREGUE
2448,175,14.29,BAG-00002064,DESPACHADA
3230,945,24.4,BAG-00002065,DANIFICADA
2438,359,9.92,BAG-00002066,ENTREGUE
3993,858,25.69,BAG-00002067,EM_TRANSITO
3667,28,2.25,BAG-00002068,ENTREGUE
3509,402,7.66,BAG-00002069,EXTRAVIADA
3024,550,10.78,BAG-00002070,DANIFICADA
4541,412,18.01,BAG-00002071,DANIFICADA
2891,946,11.22,BAG-00002072,ENTREGUE
583,289,2.31,BAG-00002073,ENTREGUE
133,457,6.42,BAG-00002074,EXTRAVIADA
4477,371,10.21,BAG-00002075,ENTREGUE
1079,401,12.63,BAG-00002076,EXTRAVIADA
993,723,5.93,BAG-00002077,DESPACHADA
165,909,28.13,BAG-00002078,EM_TRANSITO
1527,721,3.37,BAG-00002079,DESPACHADA
4407,118,7.71,BAG-00002080,DANIFICADA
983,217,5.09,BAG-00002081,DESPACHADA
2125,951,19.22,BAG-00002082,DANIFICADA
1582,339,6.3,BAG-00002083,EXTRAVIADA
2480,10,14.0,BAG-00002084,DANIFICADA
3537,928,24.53,BAG-00002085,DESPACHADA
96,927,20.72,BAG-00002086,DANIFICADA
2516,806,29.32,BAG-00002087,EXTRAVIADA
1721,927,23.88,BAG-00002088,DESPACHADA
744,549,26.77,BAG-00002089,EM_TRANSITO
3112,362,9.77,BAG-00002090,EM_TRANSITO
4188,24,21.99,BAG-00002091,DANIFICADA
34,374,31.36,BAG-00002092,ENTREGUE
1583,648,9.07,BAG-00002093,EXTRAVIADA
4045,907,8.27,BAG-00002094,EXTRAVIADA
3610,188,18.27,BAG-00002095,DANIFICADA
2771,840,7.81,BAG-00002096,DANIFICADA
3492,886,22.67,BAG-00002097,EM_TRANSITO
2024,526,18.51,BAG-00002098,DANIFICADA
3548,508,7.65,BAG-00002099,DESPACHADA
186,993,29.14,BAG-00002100,DESPACHADA
360,819,2.32,BAG-00002101,DANIFICADA
1175,957,12.84,BAG-00002102,EXTRAVIADA
2298,784,8.55,BAG-00002103,EXTRAVIADA
3888,989,3.34,BAG-00002104,EM_TRANSITO
3960,218,2.98,BAG-00002105,EM_TRANSITO
1225,199,5.87,BAG-00002106,DANIFICADA
587,988,22.57,BAG-00002107,ENTREGUE
2296,998,3.34,BAG-00002108,ENTREGUE
3694,304,12.72,BAG-00002109,EXTRAVIADA
915,391,9.72,BAG-00002110,ENTREGUE
1460,607,4.12,BAG-00002111,EM_TRANSITO
1028,906,2.42,BAG-00002112,EXTRAVIADA
1411,306,28.53,BAG-00002113,EM_TRANSITO
4335,629,14.55,BAG-00002114,DANIFICADA
1866,551,9.74,BAG-00002115,EXTRAVIADA
4673,112,29.77,BAG-00002116,EM_TRANSITO
231,21,6.47,BAG-00002117,EM_TRANSITO
352,637,12.28,BAG-00002118,DANIFICADA
2191,150,11.3,BAG-00002119,EM_TRANSITO
756,655,4.77,BAG-00002120,DESPACHADA
2579,624,14.9,BAG-00002121,DANIFICADA
282,411,2.76,BAG-00002122,ENTREGUE
2438,605,17.94,BAG-00002123,DESPACHADA
2454,272,12.68,BAG-00002124,DESPACHADA
1471,835,3.2,BAG-00002125,DESPACHADA
3351,240,11.12,BAG-00002126,EM_TRANSITO
3,934,6.23,BAG-00002127,EXTRAVIADA
2972,918,19.47,BAG-00002128,DESPACHADA
749,396,2.24,BAG-00002129,DANIFICADA
2750,933,25.93,BAG-00002130,DANIFICADA
557,639,12.55,BAG-00002131,EXTRAVIADA
510,821,5.7,BAG-00002132,DANIFICADA
4610,613,10.75,BAG-00002133,DESPACHADA
4022,774,7.4,BAG-00002134,EXTRAVIADA
4222,209,2.18,BAG-00002135,ENTREGUE
359,902,13.0,BAG-00002136,EM_TRANSITO
3991,737,11.28,BAG-00002137,EM_TRANSITO
2029,542,5.17,BAG-00002138,EM_TRANSITO
3042,516,13.59,BAG-00002139,ENTREGUE
2722,10,4.43,BAG-00002140,EXTRAVIADA
3955,51,10.51,BAG-00002141,ENTREGUE
4860,541,7.53,BAG-00002142,EXTRAVIADA
3485,223,10.8,BAG-00002143,DANIFICADA
4392,198,2.99,BAG-00002144,DESPACHADA
4426,397,11.92,BAG-00002145,ENTREGUE
4084,191,25.78,BAG-00002146,EXTRAVIADA
1331,890,15.53,BAG-00002147,DESPACHADA
4180,504,22.84,BAG-00002148,DESPACHADA
2110,215,12.23,BAG-00002149,EXTRAVIADA
3859,352,19.49,BAG-00002150,DANIFICADA
601,581,6.21,BAG-00002151,ENTREGUE
1977,809,30.81,BAG-00002152,DANIFICADA
100,537,11.62,BAG-00002153,EXTRAVIADA
4816,74,28.44,BAG-00002154,EM_TRANSITO
662,245,10.07,BAG-00002155,ENTREGUE
3204,655,13.08,BAG-00002156,DANIFICADA
4585,635,9.6,BAG-00002157,DANIFICADA
3768,991,13.77,BAG-00002158,DANIFICADA
1590,463,4.84,BAG-00002159,EM_TRANSITO
1313,58,17.93,BAG-00002160,DANIFICADA
723,563,2.8,BAG-00002161,ENTREGUE
3920,688,18.03,BAG-00002162,DESPACHADA
3633,752,22.7,BAG-00002163,DESPACHADA
231,363,11.06,BAG-00002164,ENTREGUE
2293,854,11.12,BAG-00002165,DANIFICADA
3875,754,14.49,BAG-00002166,DANIFICADA
1242,856,8.81,BAG-00002167,EM_TRANSITO
3856,80,28.56,BAG-00002168,EXTRAVIADA
152,263,11.38,BAG-00002169,DANIFICADA
4865,429,12.1,BAG-00002170,DESPACHADA
1165,829,10.18,BAG-00002171,EM_TRANSITO
3263,965,4.62,BAG-00002172,DANIFICADA
3073,494,8.21,BAG-00002173,DANIFICADA
364,246,24.94,BAG-00002174,EXTRAVIADA
3288,284,2.05,BAG-00002175,EXTRAVIADA
3286,98,3.15,BAG-00002176,DESPACHADA
1240,289,18.71,BAG-00002177,ENTREGUE
3361,790,14.67,BAG-00002178,EXTRAVIADA
2454,47,2.08,BAG-00002179,ENTREGUE
612,880,23.96,BAG-00002180,DESPACHADA
2526,362,2.24,BAG-00002181,DESPACHADA
1600,470,14.71,BAG-00002182,DESPACHADA
2742,367,13.89,BAG-00002183,DANIFICADA
143,562,8.44,BAG-00002184,EXTRAVIADA
3574,203,7.55,BAG-00002185,EM_TRANSITO
215,261,5.14,BAG-00002186,ENTREGUE
1709,669,10.7,BAG-00002187,DESPACHADA
1318,855,5.53,BAG-00002188,ENTREGUE
3144,969,20.29,BAG-00002189,DANIFICADA
1972,266,7.15,BAG-00002190,EXTRAVIADA
2758,45,17.45,BAG-00002191,EM_TRANSITO
3143,581,6.62,BAG-00002192,EXTRAVIADA
4071,261,5.22,BAG-00002193,DESPACHADA
1839,692,22.78,BAG-00002194,EM_TRANSITO
582,559,6.18,BAG-00002195,ENTREGUE
160,404,14.04,BAG-00002196,DANIFICADA
2633,587,14.39,BAG-00002197,ENTREGUE
4166,142,8.2,BAG-00002198,DESPACHADA
1434,839,2.73,BAG-00002199,EXTRAVIADA
148,662,12.08,BAG-00002200,ENTREGUE
3939,878,7.37,BAG-00002201,EM_TRANSITO
1554,885,13.68,BAG-00002202,EXTRAVIADA
668,576,5.95,BAG-00002203,EM_TRANSITO
2039,26,28.68,BAG-00002204,EXTRAVIADA
684,209,14.47,BAG-00002205,ENTREGUE
3675,258,6.23,BAG-00002206,DESPACHADA
763,332,26.29,BAG-00002207,DANIFICADA
988,978,13.58,BAG-00002208,ENTREGUE
2887,8,25.05,BAG-00002209,EM_TRANSITO
2737,117,15.01,BAG-00002210,DESPACHADA
692,112,21.84,BAG-00002211,DANIFICADA
3431,440,4.82,BAG-00002212,DESPACHADA
1808,800,27.97,BAG-00002213,ENTREGUE
3867,431,7.34,BAG-00002214,ENTREGUE
1487,767,10.45,BAG-00002215,DANIFICADA
2152,46,30.0,BAG-00002216,EM_TRANSITO
119,831,8.58,BAG-00002217,DESPACHADA
1096,401,10.3,BAG-00002218,EM_TRANSITO
2982,559,10.7,BAG-00002219,DANIFICADA
1880,394,10.11,BAG-00002220,DANIFICADA
2322,923,3.63,BAG-00002221,DANIFICADA
3914,586,18.81,BAG-00002222,EM_TRANSITO
3813,660,30.54,BAG-00002223,ENTREGUE
679,17,13.07,BAG-00002224,ENTREGUE
91,741,4.91,BAG-00002225,EXTRAVIADA
2569,26,22.6,BAG-00002226,DESPACHADA
527,676,12.15,BAG-00002227,DESPACHADA
3263,74,18.65,BAG-00002228,EM_TRANSITO
709,290,3.81,BAG-00002229,EM_TRANSITO
901,704,5.08,BAG-00002230,DESPACHADA
4841,563,6.31,BAG-00002231,EM_TRANSITO
1491,72,27.81,BAG-00002232,ENTREGUE
1972,228,26.48,BAG-00002233,DANIFICADA
4596,881,4.69,BAG-00002234,EM_TRANSITO
1073,57,2.59,BAG-00002235,EXTRAVIADA
3716,675,8.5,BAG-00002236,EXTRAVIADA
2215,71,12.53,BAG-00002237,EXTRAVIADA
1613,602,5.15,BAG-00002238,DESPACHADA
4366,819,2.58,BAG-00002239,EXTRAVIADA
1464,666,27.58,BAG-00002240,ENTREGUE
4036,25,7.21,BAG-00002241,ENTREGUE
4198,585,14.25,BAG-00002242,DESPACHADA
3452,212,11.62,BAG-00002243,DANIFICADA
1726,548,2.19,BAG-00002244,DANIFICADA
2772,679,3.92,BAG-00002245,EM_TRANSITO
3571,640,12.56,BAG-00002246,EM_TRANSITO
4325,757,3.21,BAG-00002247,DANIFICADA
4867,962,4.37,BAG-00002248,DESPACHADA
58,460,3.94,BAG-00002249,DESPACHADA
1502,228,9.67,BAG-00002250,ENTREGUE
2142,867,8.05,BAG-00002251,ENTREGUE
1703,364,10.32,BAG-00002252,ENTREGUE
229,7,6.05,BAG-00002253,DANIFICADA
671,372,2.73,BAG-00002254,DANIFICADA
4093,234,6.87,BAG-00002255,EM_TRANSITO
4496,73,12.44,BAG-00002256,DANIFICADA
2267,787,29.33,BAG-00002257,DESPACHADA
3321,491,14.59,BAG-00002258,ENTREGUE
984,981,12.2,BAG-00002259,EXTRAVIADA
3121,523,11.93,BAG-00002260,DESPACHADA
3186,210,11.14,BAG-00002261,DANIFICADA
3340,980,25.53,BAG-00002262,DESPACHADA
3933,12,23.72,BAG-00002263,ENTREGUE
4523,638,11.09,BAG-00002264,EM_TRANSITO
4358,818,2.22,BAG-00002265,DANIFICADA
2976,954,11.87,BAG-00002266,EM_TRANSITO
998,689,15.1,BAG-00002267,DESPACHADA
1148,590,21.35,BAG-00002268,ENTREGUE
3498,408,9.06,BAG-00002269,EM_TRANSITO
2832,675,8.41,BAG-00002270,EM_TRANSITO
3812,457,17.26,BAG-00002271,DANIFICADA
155,748,26.28,BAG-00002272,EXTRAVIADA
98,162,3.16,BAG-00002273,EM_TRANSITO
1451,644,26.86,BAG-00002274,ENTREGUE
3667,842,4.26,BAG-00002275,DANIFICADA
4269,522,16.65,BAG-00002276,EM_TRANSITO
3588,568,16.74,BAG-00002277,EXTRAVIADA
4094,99,4.64,BAG-00002278,EM_TRANSITO
3370,547,25.63,BAG-00002279,EXTRAVIADA
4679,95,6.11,BAG-00002280,DANIFICADA
3482,146,5.2,BAG-00002281,EXTRAVIADA
3594,683,3.01,BAG-00002282,ENTREGUE
2515,376,27.13,BAG-00002283,ENTREGUE
1083,229,14.69,BAG-00002284,DANIFICADA
2531,688,14.44,BAG-00002285,EM_TRANSITO
1007,666,5.31,BAG-00002286,ENTREGUE
4764,328,19.75,BAG-00002287,ENTREGUE
3126,39,5.27,BAG-00002288,EM_TRANSITO
801,278,7.31,BAG-00002289,DESPACHADA
3722,44,15.74,BAG-00002290,DANIFICADA
3356,706,31.21,BAG-00002291,ENTREGUE
762,370,12.69,BAG-00002292,EXTRAVIADA
1894,638,7.73,BAG-00002293,DANIFICADA
4573,168,21.15,BAG-00002294,DANIFICADA
35,624,15.47,BAG-00002295,DANIFICADA
1743,746,12.98,BAG-00002296,DESPACHADA
4736,387,23.39,BAG-00002297,DESPACHADA
1232,603,7.73,BAG-00002298,DESPACHADA
4101,95,14.27,BAG-00002299,DANIFICADA
3130,661,4.23,BAG-00002300,ENTREGUE
580,344,3.46,BAG-00002301,DANIFICADA
1372,829,20.95,BAG-00002302,EM_TRANSITO
4939,172,17.49,BAG-00002303,DANIFICADA
1099,408,8.99,BAG-00002304,EM_TRANSITO
1268,489,16.03,BAG-00002305,ENTREGUE
2277,775,6.35,BAG-00002306,DANIFICADA
2095,64,12.05,BAG-00002307,DESPACHADA
1010,519,8.51,BAG-00002308,ENTREGUE
1685,326,17.92,BAG-00002309,ENTREGUE
1070,152,6.94,BAG-00002310,DANIFICADA
1375,31,20.53,BAG-00002311,ENTREGUE
4331,1000,6.91,BAG-00002312,DANIFICADA
1543,843,17.63,BAG-00002313,DESPACHADA
