passageiro_id,voo_id,categoria_tarifa_id,codigo_reserva,data_reserva,preco_total,status
2744,3747,350,OQD46V,2025-06-09 01:38:31+00:00,1632.67,CANCELADA
4473,2642,582,P3PYEV,2026-01-11 15:41:20+00:00,972.38,EMBARCADA
4979,3938,41,0RH15Y,2025-12-06 04:05:28+00:00,1838.41,CONFIRMADA
4659,3206,90,UKX91Z,2026-03-13 09:22:19+00:00,2937.13,CONFIRMADA
4480,3146,688,9SLNM3,2025-08-31 13:15:27+00:00,7267.05,CANCELADA
4457,896,642,ZNRMA5,2026-03-14 05:45:17+00:00,1378.69,NO_SHOW
148,3086,974,51VQ0J,2025-06-18 17:13:33+00:00,1210.47,EMBARCADA
1297,4257,694,O4YBXX,2025-10-24 22:32:05+00:00,1076.13,CANCELADA
3103,2218,933,LRAXM8,2025-07-19 07:06:30+00:00,72.75,EMBARCADA
479,1509,240,5YB8PJ,2025-07-02 02:25:41+00:00,1838.15,PENDENTE
3712,3700,611,9N7B72,2025-10-01 12:29:23+00:00,1042.32,NO_SHOW
401,4913,553,S72Y5T,2026-01-18 19:29:30+00:00,1868.28,CANCELADA
4220,14,531,2YPTDZ,2025-10-29 10:22:54+00:00,1621.65,EMBARCADA
3211,4540,662,I4PIZD,2026-05-22 18:59:29+00:00,1910.35,CONFIRMADA
199,2443,186,T30O7X,2025-06-06 17:18:50+00:00,3761.24,CONFIRMADA
4165,813,919,QEEHR2,2026-04-29 15:55:08+00:00,1635.93,NO_SHOW
500,2381,313,SB6RUP,2025-12-02 02:09:00+00:00,567.79,PENDENTE
522,2013,878,NAPPRW,2025-12-19 06:15:53+00:00,1801.98,EMBARCADA
1674,1836,431,7F8H1L,2025-08-21 19:01:57+00:00,639.38,PENDENTE
584,1965,865,GZ1J4W,2025-11-12 02:16:58+00:00,4288.68,EMBARCADA
677,3143,431,RA9R4S,2026-02-14 18:36:00+00:00,1418.39,PENDENTE
897,661,969,F4OG7V,2025-06-29 08:53:21+00:00,1553.7,NO_SHOW
3052,2300,646,ZBHINB,2026-05-02 03:02:57+00:00,2107.53,CONFIRMADA
2193,2187,342,TDNN4S,2025-12-27 11:38:08+00:00,731.84,EMBARCADA
1385,2785,170,767ZXO,2025-10-04 03:24:31+00:00,3926.9,CANCELADA
2059,4986,692,GP2BYK,2026-01-17 07:29:33+00:00,5184.31,PENDENTE
2643,4269,785,N3HQ33,2025-10-06 22:09:11+00:00,3536.08,CANCELADA
829,474,668,WB3DL2,2026-01-09 03:24:08+00:00,1904.23,CONFIRMADA
973,3782,632,F7K8UN,2026-05-16 16:23:33+00:00,7812.76,CANCELADA
4560,2443,579,6Y2XKU,2025-11-24 15:35:17+00:00,1388.76,EMBARCADA
4496,2993,948,ZA68GT,2026-03-08 02:25:44+00:00,6985.46,CONFIRMADA
294,319,861,5VA0O3,2026-04-02 22:46:53+00:00,2020.53,CONFIRMADA
812,4851,717,S1ISLU,2025-12-14 21:20:34+00:00,1637.94,CONFIRMADA
2462,212,189,0LTG18,2026-03-25 22:04:58+00:00,4554.54,NO_SHOW
2146,971,793,OE50YT,2025-08-11 21:02:44+00:00,1024.18,EMBARCADA
2059,3529,188,OSFBIT,2025-07-11 03:35:48+00:00,8518.35,EMBARCADA
2252,1418,588,YI2174,2025-09-10 18:32:51+00:00,9564.17,CONFIRMADA
3607,2318,248,N3KW6R,2026-04-15 20:33:37+00:00,8640.47,NO_SHOW
2201,3686,347,LTD2OI,2025-07-14 20:46:08+00:00,556.29,NO_SHOW
4993,3119,27,7F4G7A,2025-07-30 15:30:31+00:00,4966.16,PENDENTE
3159,2282,79,TY16JG,2025-12-06 01:10:08+00:00,1941.82,CANCELADA
3960,429,184,GNYUSQ,2025-10-01 18:53:57+00:00,4068.79,CONFIRMADA
1156,3926,957,L521O9,2026-01-23 03:13:41+00:00,1045.32,CANCELADA
1770,4684,758,978PHX,2025-07-31 20:48:21+00:00,415.35,CONFIRMADA
4041,3145,175,O3LXOQ,2025-10-19 14:45:32+00:00,2564.98,NO_SHOW
729,220,464,R6U6SZ,2026-03-05 05:05:42+00:00,2881.58,CONFIRMADA
3405,2786,376,V1HJFD,2026-04-13 22:21:12+00:00,336.67,EMBARCADA
2437,4233,518,99K9JV,2025-11-26 18:35:32+00:00,946.33,PENDENTE
3734,2051,503,RLMGQQ,2025-07-20 11:22:04+00:00,1566.9,CANCELADA
2642,2110,656,9QMJHR,2025-09-17 12:05:44+00:00,169.82,NO_SHOW
3291,4845,157,6AG1B4,2025-12-28 02:10:32+00:00,930.92,CONFIRMADA
1882,1421,782,OCXBKG,2026-04-03 02:50:05+00:00,2045.73,NO_SHOW
929,82,281,GXOBXE,2026-05-09 10:03:56+00:00,1042.03,NO_SHOW
2161,3769,932,SPHBZD,2025-08-31 18:37:10+00:00,3721.16,CANCELADA
921,3138,261,0KXKDL,2026-05-11 01:50:38+00:00,1549.32,CANCELADA
3330,1013,794,1FWQBF,2025-06-11 00:31:30+00:00,333.91,NO_SHOW
3120,3251,97,PJWNZX,2025-10-11 08:29:07+00:00,1318.12,CONFIRMADA
725,4575,694,6S6XPK,2026-04-17 12:33:37+00:00,364.09,CANCELADA
3095,2690,64,53OF0G,2026-03-20 11:32:32+00:00,629.13,CONFIRMADA
3088,2874,251,IBDRNC,2026-06-02 05:03:31+00:00,2794.97,CONFIRMADA
3137,2867,357,7A8B4K,2025-06-18 10:13:15+00:00,944.55,NO_SHOW
1183,1948,974,S1HP9C,2026-05-05 04:35:38+00:00,502.64,EMBARCADA
3192,2453,79,BAAGSS,2026-03-09 00:45:46+00:00,988.72,CANCELADA
2271,1224,836,Z6JS5Y,2025-09-15 11:14:20+00:00,1667.36,NO_SHOW
4270,4266,972,GSWNTP,2026-04-29 10:00:56+00:00,401.2,PENDENTE
4266,2834,892,D6SJ6H,2026-05-13 09:03:09+00:00,1152.13,CONFIRMADA
3336,4439,47,ZTVTSE,2025-09-15 10:47:55+00:00,289.46,EMBARCADA
4334,2834,387,4KTSM1,2025-10-15 11:19:31+00:00,1058.52,CONFIRMADA
702,1879,536,KEIV3Q,2026-03-24 04:08:27+00:00,1165.76,PENDENTE
4807,2105,427,653R5F,2026-03-02 06:55:54+00:00,1484.81,CANCELADA
3945,85,111,B14CTY,2025-11-10 03:37:41+00:00,4315.92,NO_SHOW
3215,3254,995,64JTFF,2025-11-06 06:40:46+00:00,1860.84,CANCELADA
1064,3497,15,8TMMRC,2026-05-30 17:54:11+00:00,1974.01,NO_SHOW
4416,4193,284,FQNIBK,2025-12-10 01:36:20+00:00,2603.66,CANCELADA
1241,4357,204,RVL7HC,2026-05-30 13:51:23+00:00,2352.06,NO_SHOW
3589,3016,556,7O22E5,2026-04-09 00:09:40+00:00,1715.73,NO_SHOW
3328,2400,510,I0F2UF,2026-05-18 20:19:01+00:00,1173.51,CANCELADA
1783,1101,146,06OOF3,2025-09-07 09:13:18+00:00,1230.0,CANCELADA
1473,2467,620,BCLKQ8,2026-01-26 08:04:53+00:00,190.9,EMBARCADA
883,657,578,XFI5EA,2025-10-02 16:50:11+00:00,2096.28,CONFIRMADA
1975,2772,522,V7XI0G,2026-02-10 20:32:07+00:00,2113.58,CANCELADA
712,3924,423,4ME6X2,2025-07-06 13:52:13+00:00,2841.55,PENDENTE
2764,4614,961,056FMP,2026-05-15 14:23:50+00:00,198.75,CONFIRMADA
4453,4617,649,GVQFVV,2026-05-05 14:35:17+00:00,7982.65,NO_SHOW
2819,2784,148,OFTODO,2026-03-20 05:19:37+00:00,1232.19,CONFIRMADA
1206,565,338,KWIYL1,2026-01-26 05:20:52+00:00,162.1,CONFIRMADA
912,2186,38,G0IY0W,2025-12-07 08:51:32+00:00,1566.21,CANCELADA
3248,3279,751,2Y5PEJ,2025-12-11 20:57:20+00:00,1374.8,CONFIRMADA
1158,1286,285,T57KMQ,2025-06-08 17:28:52+00:00,643.42,CANCELADA
1394,4025,105,5U5D0S,2025-08-30 10:27:51+00:00,3039.9,CANCELADA
3353,3057,1000,X5044R,2025-06-30 01:16:43+00:00,1111.19,PENDENTE
2708,804,513,R4IKGR,2025-07-24 06:07:21+00:00,1225.65,NO_SHOW
2212,2365,837,8PKQK3,2025-12-06 15:14:44+00:00,1721.09,CANCELADA
4612,3200,95,GY9G9T,2025-07-28 07:52:44+00:00,3439.18,CONFIRMADA
94,3543,415,FJYQQW,2025-12-04 05:51:07+00:00,4342.36,NO_SHOW
3589,1753,915,7QNIM3,2025-07-09 12:06:45+00:00,4365.42,CONFIRMADA
4004,22,734,CORI1S,2025-06-23 03:16:40+00:00,815.99,CONFIRMADA
4063,2017,269,YJQTR3,2026-04-26 04:38:55+00:00,6160.07,EMBARCADA
2287,3542,871,GB2KB6,2025-11-12 02:39:13+00:00,837.01,CONFIRMADA
3132,4549,417,UHYGRE,2025-12-09 03:54:24+00:00,1040.67,NO_SHOW
2127,879,621,DCUVT7,2026-01-21 06:27:38+00:00,1187.71,EMBARCADA
2099,97,261,6VE68O,2026-04-07 14:13:50+00:00,1012.13,NO_SHOW
1302,4656,862,T6VPCS,2025-10-15 10:17:03+00:00,265.33,CANCELADA
4582,2113,586,0HWWH9,2025-07-11 10:10:31+00:00,3373.4,PENDENTE
3427,1152,739,JHVD5H,2026-03-25 03:08:54+00:00,759.7,PENDENTE
69,4846,734,5HR8HD,2025-12-02 23:39:59+00:00,768.59,PENDENTE
607,3210,393,MJQY18,2026-01-04 00:36:21+00:00,979.08,CONFIRMADA
4560,4768,723,W0BGIT,2025-12-12 03:41:34+00:00,735.6,PENDENTE
4734,481,872,INVZTP,2025-07-21 05:38:41+00:00,5348.84,EMBARCADA
3553,2064,825,L1YFXB,2026-04-15 16:08:27+00:00,4295.4,CANCELADA
3329,1912,901,YD45P9,2025-07-30 13:38:00+00:00,711.76,PENDENTE
546,4424,229,DLIVK0,2026-05-26 16:18:44+00:00,1450.8,NO_SHOW
1754,4163,292,AKKJ2B,2025-10-18 22:06:37+00:00,2872.12,PENDENTE
4908,2936,131,IKUW9G,2025-12-23 02:20:58+00:00,503.93,PENDENTE
921,209,881,L8XKM7,2026-05-22 23:17:01+00:00,508.03,EMBARCADA
1273,4700,445,G1NTY7,2025-06-09 04:38:53+00:00,4880.46,CANCELADA
1278,3740,299,BWBF84,2025-07-07 19:45:18+00:00,237.44,CONFIRMADA
1768,2029,383,O5LQTW,2025-06-16 18:33:17+00:00,548.77,NO_SHOW
1589,3327,593,XBEM5L,2025-06-23 20:19:25+00:00,355.06,CONFIRMADA
4612,4556,975,M6OLNU,2025-11-27 13:30:58+00:00,374.6,NO_SHOW
4209,996,291,47MCWV,2026-01-10 19:03:51+00:00,4205.92,PENDENTE
4250,2018,949,Z1W0GM,2025-07-14 05:23:10+00:00,962.85,EMBARCADA
2027,3591,607,4UGB21,2026-05-04 15:39:12+00:00,421.95,PENDENTE
3889,1476,242,8M85BN,2025-09-27 00:30:23+00:00,722.55,NO_SHOW
2544,3306,720,6JD9YR,2025-10-25 18:01:01+00:00,429.2,PENDENTE
1763,2095,185,OFTCM0,2025-10-31 18:39:23+00:00,2381.55,PENDENTE
3276,1184,305,AH9F7W,2025-10-29 06:02:50+00:00,3190.36,PENDENTE
769,34,774,GC56K9,2025-11-22 15:13:40+00:00,1418.16,CANCELADA
1131,4469,298,UNXLW8,2026-04-20 13:54:31+00:00,189.35,PENDENTE
2267,4245,536,SLM6B6,2025-10-28 14:39:19+00:00,557.89,EMBARCADA
2668,758,903,91ATN1,2025-12-17 21:58:29+00:00,3422.7,EMBARCADA
4137,2695,381,OYJ6AZ,2025-09-18 01:52:59+00:00,221.66,NO_SHOW
76,2252,310,36FANL,2026-03-22 18:16:37+00:00,2985.72,EMBARCADA
2377,4994,671,LHA9YB,2026-04-10 10:20:48+00:00,1583.01,CANCELADA
4711,4071,831,4UX8BV,2025-10-21 19:39:45+00:00,3791.05,CONFIRMADA
3873,2583,983,GB51R5,2026-03-28 13:40:48+00:00,2435.51,PENDENTE
1692,2349,638,878OR4,2026-05-20 01:16:31+00:00,2167.75,EMBARCADA
4523,2657,477,JUUW4K,2025-09-03 15:29:20+00:00,175.08,CONFIRMADA
2787,616,992,6FBRAE,2026-01-04 22:58:32+00:00,473.99,EMBARCADA
2878,459,590,L2VDWF,2025-07-12 11:26:49+00:00,888.34,CANCELADA
3083,934,450,ICZD03,2025-07-13 19:22:08+00:00,1274.13,CONFIRMADA
1081,785,1,2CWKY6,2025-10-23 09:45:02+00:00,142.54,CANCELADA
1122,797,604,77MYT7,2026-01-14 18:08:40+00:00,2224.04,EMBARCADA
4281,3426,552,NYGK8F,2025-10-19 01:27:55+00:00,1441.84,CONFIRMADA
1533,3044,820,LKIM65,2026-02-23 15:53:44+00:00,1854.24,NO_SHOW
876,484,332,6DRN0C,2025-11-24 11:23:16+00:00,4793.79,CONFIRMADA
655,1693,254,RP7JIV,2026-03-28 18:35:44+00:00,710.65,NO_SHOW
132,2646,153,HS2HGF,2025-11-18 10:07:22+00:00,1078.86,NO_SHOW
2170,784,743,A2I6OC,2026-05-18 21:17:28+00:00,698.07,CONFIRMADA
1085,2557,782,JYC0SL,2025-11-23 23:56:41+00:00,1001.2,NO_SHOW
101,1632,584,JF6Q4G,2025-08-03 02:08:24+00:00,1937.03,NO_SHOW
3403,4633,748,K26FWJ,2025-07-11 18:52:07+00:00,6455.55,CANCELADA
2535,4271,146,QZMWFS,2025-06-20 21:06:39+00:00,3418.05,PENDENTE
2115,3372,113,WOAI6N,2025-07-14 05:32:51+00:00,516.11,PENDENTE
2263,4037,664,4RG3B9,2025-07-13 03:51:24+00:00,3261.08,EMBARCADA
4963,4149,806,4PA7BP,2026-01-18 01:29:38+00:00,3102.6,EMBARCADA
4178,643,216,I5P754,2025-11-16 16:43:43+00:00,683.49,CANCELADA
2846,2354,1,SGRFRM,2025-07-30 07:02:28+00:00,1582.42,CANCELADA
3917,4383,563,3P9FTR,2025-06-10 00:49:41+00:00,1617.2,PENDENTE
2240,3042,837,5O39U5,2026-02-23 07:01:06+00:00,1760.07,NO_SHOW
2543,1808,521,YNZKGQ,2025-11-19 03:52:25+00:00,1130.3,CONFIRMADA
356,2993,384,RCOX2H,2025-10-25 22:28:34+00:00,2784.06,PENDENTE
4550,1223,565,KF870V,2025-06-08 10:38:08+00:00,3896.31,EMBARCADA
392,1251,50,KWS4AN,2026-04-27 18:12:02+00:00,2317.84,NO_SHOW
4683,1774,622,PWTIL2,2026-01-22 09:33:03+00:00,1524.05,CONFIRMADA
3006,2039,309,LGGCDK,2025-12-28 08:39:34+00:00,5232.81,CONFIRMADA
1271,3479,324,JXKEYP,2026-05-03 23:14:13+00:00,477.24,PENDENTE
2530,1779,499,PQ6QZU,2025-12-03 05:51:23+00:00,402.2,EMBARCADA
987,4968,231,56PZ9T,2026-05-04 23:23:45+00:00,1248.53,CONFIRMADA
2968,3791,501,WR2P2G,2026-04-07 23:11:53+00:00,1238.72,PENDENTE
4353,2588,614,OWUXNK,2025-07-10 05:21:09+00:00,1399.98,PENDENTE
193,2236,852,JCD60Y,2026-04-14 18:49:39+00:00,2083.13,CANCELADA
4845,906,85,1VJURC,2025-08-02 10:07:26+00:00,1005.4,NO_SHOW
893,4140,421,BPDKO6,2026-02-18 06:23:00+00:00,643.26,CANCELADA
1809,2142,562,MF6JYZ,2026-04-20 03:27:52+00:00,1395.73,PENDENTE
1942,3648,571,O1LCKE,2025-12-14 15:04:58+00:00,4883.32,CANCELADA
943,527,370,TJS2YW,2025-12-15 03:31:42+00:00,2320.95,CANCELADA
1896,2347,876,REZSOW,2026-03-09 13:45:15+00:00,861.62,EMBARCADA
4289,3384,803,XKWG21,2026-03-17 21:47:14+00:00,1984.29,EMBARCADA
2675,1936,85,HA201I,2025-09-13 03:30:19+00:00,4045.6,NO_SHOW
47,1544,569,1YVKZO,2026-01-27 19:12:13+00:00,9340.62,CONFIRMADA
3434,1872,849,L11RMG,2025-11-04 05:42:48+00:00,9556.37,EMBARCADA
4389,4348,36,9DHH8U,2025-09-11 23:27:34+00:00,453.59,NO_SHOW
1578,4647,177,DONTBR,2025-06-18 18:32:01+00:00,2192.2,CANCELADA
4290,285,816,KZYGFZ,2025-10-11 03:03:26+00:00,1456.64,EMBARCADA
4245,309,846,9NOIVY,2025-09-13 18:25:43+00:00,3202.15,NO_SHOW
4064,1777,89,ULKWWS,2025-08-18 02:13:33+00:00,7539.57,CONFIRMADA
4700,2093,466,FRMQ8R,2025-07-21 09:00:37+00:00,1044.32,CONFIRMADA
123,606,165,GIB9O5,2025-10-17 22:53:04+00:00,4138.21,NO_SHOW
2753,4422,388,X3TUE2,2026-04-16 03:45:01+00:00,3845.47,EMBARCADA
2701,3077,941,UEJMYC,2025-06-04 03:22:35+00:00,1373.43,PENDENTE
443,1786,392,W4SF5J,2025-11-01 01:37:20+00:00,1100.39,EMBARCADA
1591,2892,52,9HCYMY,2025-12-20 05:11:53+00:00,4493.02,NO_SHOW
277,333,594,0WOF93,2026-01-24 10:29:40+00:00,512.56,CANCELADA
612,4624,345,XQX6D8,2025-09-25 17:30:14+00:00,2124.09,PENDENTE
2185,2189,134,44DK3Q,2026-03-16 18:02:31+00:00,328.7,CANCELADA
3614,1142,39,V2RH6E,2025-11-10 10:24:35+00:00,1077.5,NO_SHOW
1351,1489,432,FVHVD0,2025-09-26 01:34:40+00:00,636.55,PENDENTE
96,1419,23,VMTYDY,2026-03-05 06:53:37+00:00,373.24,CONFIRMADA
2808,661,393,67VWHB,2026-03-28 20:52:16+00:00,168.37,CONFIRMADA
4237,619,713,RFPPFY,2026-01-17 04:21:13+00:00,95.19,PENDENTE
448,4433,283,V2W2XZ,2025-07-06 07:57:35+00:00,619.32,CANCELADA
2358,3175,7,XDRMRE,2025-12-08 16:43:19+00:00,2431.59,PENDENTE
4480,4754,407,P1Z7YY,2025-12-11 18:07:54+00:00,592.24,PENDENTE
4717,3653,261,Y95GV4,2025-08-22 22:56:13+00:00,1609.57,CANCELADA
3894,3236,867,5Z60B9,2025-07-16 23:24:00+00:00,7518.92,PENDENTE
2577,4393,211,7DY0IQ,2026-02-18 03:25:13+00:00,3760.59,CONFIRMADA
3477,219,934,HQRBN4,2026-05-15 16:14:37+00:00,839.52,EMBARCADA
3811,723,566,FNEDYG,2025-11-19 23:49:50+00:00,295.01,PENDENTE
4486,2313,864,C29UBX,2025-09-06 06:12:15+00:00,2546.76,EMBARCADA
3821,4822,386,YQ5WGF,2025-06-21 07:45:50+00:00,877.32,PENDENTE
3730,2999,532,84J40O,2025-11-09 02:20:42+00:00,8190.09,PENDENTE
3861,4037,251,QJ8QYG,2025-07-26 09:05:49+00:00,5610.97,CONFIRMADA
4596,4792,924,4NBUX7,2026-05-29 22:58:27+00:00,3851.93,NO_SHOW
419,1394,799,ASDGKW,2025-11-23 07:27:23+00:00,1993.58,CONFIRMADA
4836,95,563,AGOISH,2025-09-29 09:52:30+00:00,1708.65,CANCELADA
2263,704,302,KUWTKB,2026-02-21 23:18:03+00:00,274.31,CONFIRMADA
2618,3405,798,LY8OUZ,2026-06-01 15:30:50+00:00,1247.96,EMBARCADA
2745,3326,73,6SMQDQ,2025-09-05 19:15:16+00:00,1136.97,CANCELADA
1279,3382,95,OQZWGT,2025-07-31 00:16:36+00:00,2575.3,PENDENTE
135,1591,999,H9Z3FB,2026-04-21 01:52:58+00:00,124.25,EMBARCADA
4103,4762,145,K38DGN,2026-01-29 04:39:53+00:00,1742.79,PENDENTE
1388,3370,52,QA36SL,2025-07-30 09:06:23+00:00,1392.98,CONFIRMADA
2006,4510,272,MOFJOY,2026-03-19 07:52:45+00:00,3314.75,CANCELADA
1963,3502,950,LAJTOG,2025-07-29 05:27:14+00:00,304.99,NO_SHOW
4179,3467,990,36PT1N,2025-06-09 16:32:21+00:00,2961.69,CONFIRMADA
4238,866,419,3J3X1C,2025-06-30 13:17:38+00:00,390.45,CONFIRMADA
2314,3305,398,LYRIHO,2026-03-20 23:55:19+00:00,560.66,CONFIRMADA
4362,673,803,90VFVC,2026-02-28 20:45:11+00:00,758.28,PENDENTE
4085,1722,150,1NGU21,2026-02-27 20:31:28+00:00,2662.44,PENDENTE
2508,2945,687,VN9OR4,2025-09-19 06:50:24+00:00,2658.19,NO_SHOW
2977,4761,509,QS23JF,2025-10-17 23:40:03+00:00,7514.37,NO_SHOW
4890,3911,730,HRXTDE,2026-02-02 01:07:54+00:00,2426.46,CONFIRMADA
4359,4154,300,U2D5ND,2025-08-22 09:16:59+00:00,1633.6,EMBARCADA
2755,4685,874,Z6ZNNM,2025-11-15 06:06:11+00:00,2027.55,NO_SHOW
912,2355,606,QSSDT4,2026-04-23 07:08:15+00:00,3390.96,CONFIRMADA
4959,855,165,XGV5HM,2025-09-14 06:28:13+00:00,3306.84,CONFIRMADA
1989,860,988,R5TBOW,2025-10-12 07:50:16+00:00,5817.9,CANCELADA
1267,2280,439,9OCVSN,2026-04-27 06:02:45+00:00,639.24,CANCELADA
1855,4762,911,KOFC2F,2026-02-10 20:26:28+00:00,2491.16,EMBARCADA
4316,2494,735,GZPJJ7,2025-06-30 15:51:57+00:00,1715.79,PENDENTE
489,112,390,66HQKT,2025-07-23 13:59:44+00:00,1619.62,CANCELADA
1285,1016,591,SJBLNL,2026-03-18 00:15:34+00:00,3822.83,CONFIRMADA
3029,4227,765,VMB4YB,2026-03-25 09:35:40+00:00,4561.52,CANCELADA
4447,1810,200,G97K3T,2025-10-05 18:04:55+00:00,1638.74,CANCELADA
3580,2881,308,A1A81V,2025-09-28 13:54:30+00:00,5407.59,CONFIRMADA
4576,44,741,QC8COE,2025-08-21 16:45:09+00:00,1935.97,CANCELADA
1569,4460,585,EJFF1F,2025-11-04 02:23:26+00:00,2252.53,EMBARCADA
1912,678,926,KVHTKL,2026-02-28 11:39:50+00:00,298.98,CANCELADA
3965,2398,471,IPPGE6,2025-09-27 09:14:09+00:00,1270.73,CANCELADA
1186,876,527,6WBT9P,2026-04-24 00:38:27+00:00,892.89,NO_SHOW
3145,3050,453,YPBW4L,2025-09-08 23:53:10+00:00,25.03,EMBARCADA
1148,3246,295,05V57K,2026-02-11 19:49:37+00:00,2054.45,CANCELADA
729,983,978,VABRFF,2025-09-20 03:17:24+00:00,1290.66,PENDENTE
1940,1700,80,DI2PJQ,2026-01-03 14:51:02+00:00,139.93,PENDENTE
2058,2738,180,4DGARG,2026-02-22 18:24:39+00:00,3022.08,EMBARCADA
4159,2157,901,LUV0NC,2026-01-24 21:28:25+00:00,2081.27,CANCELADA
4515,4410,373,B6Z1T9,2025-07-20 04:41:20+00:00,1034.45,PENDENTE
172,2810,329,HCR17W,2025-07-25 15:27:13+00:00,3013.47,CANCELADA
437,1714,214,L2LDPU,2025-09-25 02:38:55+00:00,1395.28,CANCELADA
4918,4632,880,NKNY11,2025-11-25 12:52:06+00:00,2521.68,NO_SHOW
2847,3555,712,5YJH9W,2026-01-03 19:19:52+00:00,6125.86,CONFIRMADA
1498,3304,618,XCHAS2,2025-10-18 12:18:02+00:00,2240.54,CANCELADA
3665,876,318,CDL5DG,2025-09-06 03:23:40+00:00,261.04,CONFIRMADA
4574,2135,422,PS4UFB,2025-06-16 10:35:09+00:00,743.74,PENDENTE
3350,402,886,85CUEY,2026-05-31 09:03:27+00:00,201.54,CONFIRMADA
2691,2953,24,RKAEFF,2025-07-26 22:09:18+00:00,917.76,CANCELADA
21,2687,397,6BN59I,2025-06-07 03:39:21+00:00,652.48,CONFIRMADA
1377,1644,203,DGVXIH,2026-01-13 09:44:57+00:00,2076.3,EMBARCADA
2673,3416,945,QSNRMQ,2026-02-18 11:54:21+00:00,4705.81,PENDENTE
2317,3463,837,LCOZBH,2025-07-25 10:02:36+00:00,877.44,EMBARCADA
2791,3241,413,FTVK1K,2025-11-02 03:17:15+00:00,549.96,EMBARCADA
4110,2775,618,EWVGU2,2025-09-29 07:51:35+00:00,338.47,CONFIRMADA
4313,3274,171,3KYONN,2025-09-11 01:42:10+00:00,2580.49,PENDENTE
2779,4841,302,2UI0FM,2026-01-23 09:21:34+00:00,2022.9,CANCELADA
2428,304,807,FYJUQJ,2025-12-01 18:44:05+00:00,2315.94,PENDENTE
4488,80,537,H543Z5,2025-10-31 17:57:05+00:00,1462.39,CONFIRMADA
3412,2457,694,ZYN2FG,2025-06-07 00:34:19+00:00,1052.45,PENDENTE
3013,4117,5,KSMX8X,2025-07-04 21:58:32+00:00,4814.76,PENDENTE
741,3387,804,1FLJRP,2025-07-12 23:36:21+00:00,834.55,NO_SHOW
4556,4350,319,5MAQHF,2025-06-03 09:36:06+00:00,517.02,CONFIRMADA
115,2786,418,ND6PKL,2025-09-29 07:10:42+00:00,603.2,PENDENTE
685,2592,488,ITW9FO,2026-03-25 06:23:03+00:00,8058.39,CONFIRMADA
786,537,903,YZ9831,2026-05-18 04:38:56+00:00,2261.12,EMBARCADA
4721,2920,646,UR6QG4,2025-11-14 12:23:57+00:00,5142.67,EMBARCADA
3033,1874,928,MMW5ED,2026-03-26 17:08:34+00:00,2330.36,EMBARCADA
830,4084,709,3JFI0F,2026-05-05 01:31:04+00:00,10338.33,CANCELADA
966,103,65,MNEJ84,2026-04-21 15:42:02+00:00,3068.28,CONFIRMADA
4113,2965,152,RNFXSX,2025-09-10 20:30:45+00:00,354.16,PENDENTE
605,4493,6,KD1OZ8,2026-04-16 02:13:02+00:00,5106.23,EMBARCADA
4282,486,74,IVKG6I,2025-12-09 17:22:05+00:00,1735.62,CONFIRMADA
2697,2100,541,6VUP9P,2026-04-06 20:38:39+00:00,1106.41,CONFIRMADA
2351,3428,708,HLOC9W,2025-07-27 13:22:56+00:00,3176.35,CANCELADA
1026,2768,962,A5GRM1,2026-03-14 17:09:21+00:00,577.74,CONFIRMADA
3466,1551,29,AML4U2,2025-06-12 19:43:37+00:00,1820.65,EMBARCADA
1633,558,684,46UIM9,2025-08-07 16:11:45+00:00,2853.4,NO_SHOW
3731,812,745,ZI4DZ5,2025-06-07 09:01:11+00:00,2106.61,PENDENTE
4566,1929,441,JRMPTV,2025-12-08 05:46:34+00:00,1366.78,CONFIRMADA
1500,4533,316,JGQKGY,2026-01-20 05:57:13+00:00,1456.01,EMBARCADA
1530,2595,476,987RGS,2025-10-06 00:12:41+00:00,1513.85,CANCELADA
4107,4464,883,1SXVK5,2026-03-19 15:42:29+00:00,580.36,CONFIRMADA
294,3890,498,ZXW5EE,2026-04-25 18:50:19+00:00,684.37,NO_SHOW
3725,1326,801,B910L5,2025-10-13 08:50:09+00:00,2598.91,CANCELADA
166,1338,331,ACTAR0,2026-01-30 06:46:55+00:00,1948.44,CONFIRMADA
1784,4675,782,20D2GH,2026-05-25 05:27:15+00:00,2207.68,NO_SHOW
854,2886,9,OY7QTY,2025-07-12 02:19:59+00:00,1922.2,EMBARCADA
686,3018,725,DKBTAC,2025-09-12 10:52:57+00:00,1333.07,NO_SHOW
3944,2653,186,VM0CQN,2026-04-04 22:28:36+00:00,4884.75,PENDENTE
3584,4369,759,TOM2PP,2026-01-10 05:47:09+00:00,414.29,NO_SHOW
3646,2198,863,UWRIFY,2025-12-21 07:03:47+00:00,2106.28,PENDENTE
4169,2430,580,2XZVAZ,2025-11-27 19:18:06+00:00,2752.17,CONFIRMADA
1372,1460,659,CCV3E4,2025-08-26 22:50:44+00:00,283.8,CANCELADA
182,2808,829,MUGSS1,2025-08-11 04:28:52+00:00,2103.9,EMBARCADA
2520,1003,552,B3GEAJ,2026-05-14 05:10:39+00:00,894.39,NO_SHOW
1977,701,267,XRRW0A,2026-04-03 20:46:19+00:00,6543.02,CONFIRMADA
4463,1812,843,QVAKBL,2026-05-04 23:48:54+00:00,2305.58,NO_SHOW
2177,3328,431,SH1OLM,2026-05-03 00:37:33+00:00,1577.88,NO_SHOW
